-11,00	-14,00	-17,00	25,00	26,00	-5,00	-3,00	-1,00	-1,00	-8,00	-61,00	2,00	-71,00	-6124,00	-70,00	8,00
-9,00	-18,00	-9,00	107,00	34,00	-10,00	-6,00	0,00	-2,00	-3,00	-47,00	5,00	-72,00	-6136,00	123,00	-6,00
0,00	-19,00	0,00	138,00	43,00	-14,00	-10,00	0,00	-5,00	9,00	-10,00	6,00	-46,00	-6151,00	384,00	-24,00
3,00	-27,00	2,00	112,00	44,00	-15,00	-22,00	14,00	0,00	19,00	13,00	0,00	-10,00	-6162,00	529,00	-30,00
-7,00	-31,00	3,00	75,00	37,00	-16,00	-24,00	26,00	3,00	8,00	29,00	2,00	20,00	-6175,00	539,00	-22,00
-9,00	-27,00	-3,00	17,00	26,00	-17,00	-17,00	4,00	1,00	-9,00	30,00	4,00	17,00	-6189,00	302,00	-11,00
-13,00	-21,00	-15,00	-32,00	8,00	-11,00	-13,00	-21,00	-2,00	-24,00	14,00	-1,00	16,00	-6201,00	-137,00	-2,00
-8,00	-19,00	-10,00	-13,00	-5,00	-6,00	-14,00	-17,00	0,00	-21,00	-3,00	1,00	17,00	-6213,00	-246,00	5,00
-6,00	-21,00	0,00	0,00	-9,00	-10,00	-10,00	-11,00	1,00	-21,00	-10,00	9,00	12,00	-6226,00	25,00	10,00
-8,00	-12,00	3,00	-58,00	-13,00	-7,00	8,00	-7,00	-1,00	-27,00	-22,00	11,00	22,00	-6239,00	94,00	21,00
-11,00	-4,00	3,00	-38,00	-8,00	-2,00	29,00	0,00	-5,00	-25,00	-43,00	6,00	16,00	-6252,00	-24,00	17,00
-12,00	-3,00	4,00	63,00	-2,00	-7,00	31,00	9,00	-7,00	8,00	-32,00	-5,00	7,00	-6266,00	134,00	2,00
-8,00	0,00	8,00	80,00	2,00	-7,00	23,00	22,00	-3,00	53,00	-15,00	-24,00	2,00	-6278,00	334,00	-10,00
-7,00	5,00	6,00	6,00	17,00	-10,00	8,00	13,00	0,00	45,00	-4,00	-23,00	-8,00	-6290,00	48,00	-13,00
-11,00	5,00	3,00	-42,00	35,00	-13,00	-5,00	-9,00	1,00	3,00	6,00	3,00	-10,00	-6303,00	-424,00	-11,00
-10,00	2,00	4,00	-71,00	44,00	-14,00	-6,00	-15,00	2,00	-16,00	16,00	13,00	-13,00	-6318,00	-427,00	0,00
-8,00	7,00	8,00	-115,00	51,00	-10,00	-6,00	-7,00	3,00	-1,00	23,00	2,00	-27,00	-6330,00	-174,00	17,00
-5,00	13,00	0,00	-109,00	43,00	0,00	-2,00	0,00	5,00	4,00	8,00	1,00	-51,00	-6341,00	-191,00	25,00
-3,00	11,00	-8,00	-69,00	24,00	5,00	-8,00	2,00	4,00	-2,00	-3,00	12,00	-71,00	-6355,00	-234,00	32,00
-8,00	16,00	-10,00	-51,00	11,00	3,00	-4,00	-2,00	-1,00	-9,00	20,00	16,00	-59,00	-6368,00	-147,00	44,00
-5,00	24,00	-6,00	-36,00	0,00	-1,00	10,00	-8,00	-3,00	-22,00	22,00	12,00	-4,00	-6380,00	-265,00	47,00
0,00	31,00	2,00	11,00	6,00	-2,00	-3,00	0,00	-6,00	-54,00	-6,00	0,00	62,00	-6393,00	-400,00	34,00
3,00	30,00	-1,00	58,00	4,00	-1,00	-14,00	10,00	-6,00	-72,00	-30,00	-2,00	122,00	-6403,00	-301,00	-1,00
3,00	20,00	-10,00	79,00	2,00	0,00	-5,00	20,00	-7,00	-54,00	-48,00	-3,00	172,00	-6417,00	-157,00	-39,00
3,00	5,00	-13,00	99,00	3,00	4,00	5,00	29,00	0,00	-6,00	-41,00	-7,00	168,00	-6430,00	234,00	-50,00
-3,00	-3,00	-9,00	106,00	-2,00	2,00	-3,00	23,00	4,00	25,00	-25,00	-4,00	104,00	-6446,00	809,00	-32,00
-3,00	-7,00	-8,00	58,00	-10,00	-1,00	-17,00	0,00	0,00	71,00	-28,00	4,00	43,00	-6456,00	945,00	-14,00
4,00	-10,00	-8,00	43,00	-14,00	0,00	-20,00	-10,00	-3,00	143,00	-29,00	3,00	-32,00	-6468,00	789,00	-2,00
6,00	-25,00	-7,00	58,00	-13,00	4,00	-40,00	-12,00	-2,00	195,00	-2,00	2,00	-105,00	-6481,00	534,00	-1,00
4,00	-32,00	-6,00	40,00	-7,00	8,00	-69,00	-8,00	2,00	150,00	73,00	0,00	-105,00	-6492,00	-30,00	-3,00
0,00	-34,00	-9,00	12,00	-3,00	9,00	-16,00	-4,00	7,00	44,00	161,00	-3,00	-103,00	-6506,00	-438,00	-6,00
-1,00	-34,00	-9,00	24,00	-3,00	7,00	63,00	-6,00	9,00	-68,00	136,00	-6,00	-153,00	-6519,00	-492,00	6,00
0,00	-17,00	-7,00	3,00	-3,00	-1,00	64,00	-2,00	0,00	-159,00	17,00	0,00	-148,00	-6533,00	-428,00	14,00
3,00	0,00	-6,00	-70,00	0,00	-2,00	20,00	0,00	-2,00	-201,00	-70,00	1,00	-78,00	-6545,00	-213,00	24,00
4,00	8,00	-15,00	-62,00	1,00	-4,00	-8,00	-1,00	0,00	-182,00	-76,00	-1,00	0,00	-6558,00	-161,00	34,00
2,00	10,00	-15,00	-3,00	3,00	-4,00	16,00	-10,00	-2,00	-125,00	-49,00	-10,00	74,00	-6567,00	-209,00	37,00
0,00	18,00	-16,00	40,00	0,00	-5,00	17,00	-20,00	-2,00	-70,00	-32,00	-13,00	105,00	-6579,00	-46,00	44,00
0,00	7,00	-14,00	100,00	-5,00	-6,00	8,00	-16,00	0,00	-24,00	-28,00	-6,00	105,00	-6591,00	-22,00	55,00
-3,00	0,00	-8,00	105,00	0,00	-8,00	32,00	1,00	-6,00	25,00	-23,00	5,00	107,00	-6606,00	-160,00	42,00
-1,00	-4,00	0,00	34,00	3,00	-3,00	9,00	7,00	-9,00	65,00	-4,00	11,00	83,00	-6620,00	-183,00	7,00
-3,00	-10,00	0,00	-4,00	17,00	-3,00	-33,00	-11,00	-1,00	65,00	5,00	8,00	46,00	-6632,00	-25,00	-22,00
-5,00	-13,00	-1,00	-2,00	32,00	-5,00	-63,00	-30,00	4,00	49,00	-6,00	0,00	34,00	-6642,00	251,00	-44,00
-5,00	-6,00	0,00	12,00	24,00	-7,00	-93,00	-15,00	9,00	52,00	-14,00	-3,00	23,00	-6654,00	244,00	-50,00
-6,00	2,00	4,00	-6,00	9,00	-7,00	-113,00	15,00	10,00	69,00	-13,00	0,00	-8,00	-6667,00	18,00	-39,00
0,00	9,00	3,00	-32,00	3,00	-4,00	-113,00	26,00	-2,00	71,00	-1,00	8,00	-48,00	-6678,00	115,00	-17,00
2,00	15,00	8,00	-29,00	12,00	-3,00	-93,00	10,00	-13,00	83,00	11,00	11,00	-71,00	-6692,00	316,00	0,00
3,00	15,00	11,00	13,00	9,00	-7,00	-48,00	5,00	-7,00	113,00	26,00	4,00	-74,00	-6707,00	166,00	13,00
0,00	16,00	12,00	69,00	0,00	-9,00	55,00	16,00	2,00	125,00	44,00	0,00	-59,00	-6719,00	-14,00	10,00
0,00	16,00	19,00	21,00	-13,00	0,00	164,00	45,00	7,00	82,00	48,00	-9,00	-33,00	-6731,00	-31,00	-8,00
1,00	24,00	15,00	-74,00	-26,00	4,00	164,00	52,00	10,00	0,00	28,00	-12,00	-1,00	-6742,00	-237,00	-15,00
1,00	32,00	13,00	-46,00	-19,00	11,00	77,00	33,00	4,00	-99,00	12,00	4,00	45,00	-6753,00	-314,00	17,00
0,00	38,00	12,00	-13,00	-17,00	4,00	9,00	12,00	-6,00	-159,00	-4,00	13,00	69,00	-6766,00	101,00	57,00
0,00	37,00	17,00	-2,00	-15,00	-1,00	-31,00	-6,00	-9,00	-182,00	-10,00	6,00	36,00	-6778,00	285,00	62,00
-2,00	30,00	21,00	18,00	-11,00	-5,00	-51,00	-26,00	-4,00	-183,00	-3,00	-1,00	-4,00	-6791,00	2,00	36,00
-3,00	21,00	18,00	6,00	-11,00	-8,00	-75,00	-35,00	-1,00	-132,00	-7,00	-8,00	-4,00	-6803,00	-248,00	15,00
0,00	9,00	12,00	-11,00	-16,00	-8,00	-108,00	-29,00	7,00	-60,00	-27,00	-8,00	-2,00	-6814,00	-388,00	9,00
-1,00	4,00	16,00	-7,00	-15,00	-16,00	-93,00	-17,00	5,00	-7,00	-39,00	4,00	-7,00	-6828,00	-389,00	15,00
2,00	-4,00	38,00	10,00	-17,00	-18,00	7,00	-14,00	2,00	19,00	-34,00	10,00	3,00	-6841,00	-175,00	12,00
3,00	-22,00	49,00	14,00	-17,00	-8,00	111,00	-14,00	3,00	33,00	-22,00	0,00	13,00	-6851,00	104,00	3,00
-1,00	-32,00	38,00	-8,00	-8,00	-4,00	89,00	-12,00	-3,00	99,00	-19,00	-14,00	9,00	-6861,00	279,00	-23,00
3,00	-30,00	26,00	-34,00	-5,00	-10,00	-32,00	-14,00	-13,00	192,00	-11,00	-13,00	3,00	-6875,00	339,00	-52,00
5,00	-20,00	15,00	-41,00	-3,00	-13,00	-52,00	-9,00	-10,00	207,00	-1,00	4,00	7,00	-6888,00	333,00	-74,00
12,00	-14,00	10,00	-34,00	-1,00	-3,00	23,00	0,00	-6,00	108,00	0,00	17,00	8,00	-6899,00	232,00	-64,00
15,00	-4,00	-8,00	-28,00	-2,00	-2,00	32,00	-4,00	-1,00	-37,00	-8,00	13,00	2,00	-6911,00	221,00	-24,00
5,00	-1,00	-9,00	-16,00	0,00	1,00	19,00	-10,00	0,00	-151,00	-4,00	0,00	-2,00	-6922,00	146,00	12,00
0,00	-5,00	7,00	0,00	2,00	4,00	37,00	-3,00	2,00	-184,00	17,00	-7,00	0,00	-6934,00	-316,00	47,00
-6,00	-8,00	21,00	-13,00	9,00	16,00	85,00	-9,00	11,00	-140,00	50,00	-2,00	1,00	-6945,00	-526,00	96,00
-15,00	-3,00	13,00	-31,00	16,00	18,00	111,00	-18,00	19,00	-61,00	55,00	14,00	0,00	-6959,00	-179,00	110,00
-8,00	-2,00	3,00	-37,00	18,00	20,00	32,00	-17,00	2,00	26,00	32,00	22,00	2,00	-6967,00	14,00	76,00
-4,00	0,00	10,00	-31,00	19,00	19,00	-50,00	-22,00	-12,00	73,00	-6,00	22,00	2,00	-6978,00	-21,00	17,00
8,00	0,00	11,00	-34,00	10,00	27,00	-56,00	-14,00	-6,00	45,00	-17,00	12,00	-1,00	-6991,00	59,00	-29,00
12,00	0,00	-1,00	-38,00	0,00	27,00	-28,00	0,00	-6,00	-3,00	-2,00	-3,00	0,00	-7002,00	81,00	-56,00
3,00	-4,00	-1,00	-34,00	-6,00	20,00	-4,00	-15,00	-9,00	-33,00	-2,00	-4,00	3,00	-7014,00	-89,00	-66,00
-2,00	-3,00	6,00	-20,00	0,00	7,00	13,00	-29,00	-7,00	23,00	-21,00	3,00	4,00	-7028,00	-117,00	-37,00
-5,00	-1,00	3,00	-6,00	-11,00	-4,00	11,00	-19,00	-3,00	132,00	-38,00	-3,00	3,00	-7036,00	-52,00	2,00
-7,00	0,00	6,00	-3,00	-7,00	-10,00	-14,00	-8,00	7,00	165,00	-23,00	-13,00	6,00	-7050,00	-303,00	16,00
0,00	3,00	-6,00	0,00	-2,00	-9,00	-18,00	-6,00	21,00	120,00	5,00	-17,00	5,00	-7062,00	-357,00	10,00
2,00	0,00	-2,00	4,00	18,00	-16,00	2,00	2,00	18,00	58,00	2,00	-13,00	1,00	-7071,00	207,00	0,00
-9,00	8,00	6,00	-24,00	26,00	-21,00	25,00	-4,00	0,00	4,00	-7,00	5,00	0,00	-7082,00	712,00	-17,00
-11,00	26,00	-24,00	-59,00	22,00	-13,00	28,00	-29,00	-8,00	-36,00	-1,00	12,00	6,00	-7095,00	791,00	-10,00
-11,00	40,00	-38,00	-35,00	16,00	4,00	-12,00	-42,00	-3,00	-88,00	0,00	1,00	7,00	-7105,00	381,00	23,00
-10,00	22,00	-39,00	16,00	20,00	12,00	-84,00	-39,00	-2,00	-161,00	2,00	6,00	9,00	-7116,00	-471,00	40,00
-13,00	-11,00	-34,00	40,00	-4,00	16,00	-103,00	-24,00	0,00	-219,00	5,00	-6,00	2,00	-7127,00	-832,00	25,00
-17,00	-16,00	-12,00	23,00	-17,00	18,00	-41,00	-15,00	1,00	-222,00	12,00	-60,00	4,00	-7138,00	-259,00	20,00
-16,00	-18,00	6,00	0,00	-13,00	23,00	3,00	-16,00	2,00	-135,00	16,00	-98,00	9,00	-7149,00	267,00	15,00
-14,00	-41,00	12,00	2,00	0,00	36,00	83,00	-20,00	-4,00	33,00	6,00	-70,00	4,00	-7160,00	76,00	18,00
-14,00	-42,00	5,00	19,00	-7,00	32,00	201,00	-23,00	-4,00	174,00	-7,00	17,00	3,00	-7170,00	-207,00	35,00
-15,00	-32,00	-5,00	19,00	0,00	12,00	123,00	-26,00	-2,00	220,00	0,00	77,00	2,00	-7182,00	-97,00	15,00
-10,00	-30,00	-11,00	17,00	0,00	-9,00	-44,00	-46,00	2,00	195,00	4,00	137,00	-2,00	-7193,00	77,00	-26,00
-13,00	-24,00	9,00	13,00	-2,00	-23,00	-111,00	-69,00	1,00	135,00	-2,00	181,00	-1,00	-7203,00	114,00	-20,00
-17,00	-27,00	9,00	12,00	-2,00	-30,00	-105,00	-78,00	3,00	63,00	-5,00	64,00	-3,00	-7215,00	-72,00	1,00
-19,00	-11,00	-21,00	11,00	29,00	-39,00	-37,00	-69,00	2,00	-16,00	-9,00	-120,00	0,00	-7226,00	-299,00	9,00
-16,00	-6,00	-16,00	-1,00	29,00	-46,00	11,00	-42,00	0,00	-100,00	-4,00	-161,00	0,00	-7235,00	-129,00	17,00
-18,00	-18,00	13,00	-4,00	36,00	-34,00	25,00	4,00	-2,00	-158,00	8,00	-98,00	-1,00	-7243,00	130,00	26,00
-18,00	-15,00	24,00	3,00	50,00	-29,00	20,00	17,00	-4,00	-160,00	16,00	-73,00	-3,00	-7256,00	206,00	13,00
-15,00	-19,00	32,00	-2,00	38,00	-25,00	14,00	0,00	-2,00	-124,00	5,00	-92,00	2,00	-7269,00	226,00	-19,00
-16,00	-21,00	38,00	2,00	30,00	-18,00	22,00	16,00	-2,00	-94,00	2,00	-57,00	13,00	-7279,00	141,00	-46,00
-14,00	-16,00	26,00	22,00	38,00	-17,00	29,00	37,00	2,00	-75,00	0,00	57,00	19,00	-7288,00	79,00	-63,00
-16,00	-13,00	-4,00	29,00	19,00	-23,00	25,00	45,00	0,00	-67,00	-4,00	143,00	16,00	-7298,00	12,00	-66,00
-12,00	-3,00	-27,00	25,00	-9,00	-21,00	16,00	20,00	1,00	-40,00	-8,00	150,00	12,00	-7310,00	43,00	-22,00
-11,00	-4,00	-22,00	23,00	-8,00	-18,00	10,00	-34,00	0,00	17,00	-10,00	107,00	6,00	-7319,00	273,00	38,00
-13,00	-9,00	-1,00	19,00	-15,00	-13,00	11,00	-49,00	1,00	59,00	-11,00	53,00	-2,00	-7328,00	20,00	74,00
-13,00	-5,00	11,00	5,00	-24,00	-2,00	-6,00	-34,00	2,00	71,00	-1,00	111,00	-11,00	-7341,00	-514,00	98,00
-6,00	-3,00	3,00	-34,00	-24,00	3,00	-113,00	-23,00	2,00	148,00	3,00	286,00	-18,00	-7350,00	-392,00	91,00
-3,00	-12,00	-6,00	-64,00	-24,00	6,00	-265,00	-21,00	0,00	241,00	-1,00	278,00	-16,00	-7361,00	53,00	46,00
-10,00	-10,00	-3,00	-55,00	-21,00	7,00	-366,00	-29,00	-2,00	249,00	-1,00	-14,00	-5,00	-7371,00	73,00	-4,00
-10,00	-9,00	-3,00	-37,00	-14,00	6,00	-368,00	-37,00	-1,00	206,00	-8,00	-316,00	3,00	-7380,00	-227,00	-49,00
-11,00	-17,00	14,00	-17,00	-10,00	6,00	-229,00	-36,00	-3,00	164,00	-11,00	-523,00	11,00	-7391,00	-338,00	-64,00
-11,00	-13,00	37,00	6,00	-18,00	5,00	20,00	-34,00	0,00	73,00	4,00	-493,00	18,00	-7401,00	-86,00	-41,00
-4,00	-7,00	24,00	19,00	-17,00	3,00	289,00	-48,00	1,00	-86,00	16,00	-124,00	20,00	-7411,00	246,00	-2,00
2,00	3,00	-30,00	13,00	-15,00	0,00	378,00	-90,00	0,00	-236,00	18,00	135,00	21,00	-7420,00	425,00	23,00
4,00	18,00	-43,00	9,00	-11,00	-10,00	230,00	-115,00	-1,00	-318,00	23,00	53,00	14,00	-7429,00	322,00	25,00
6,00	19,00	-45,00	21,00	-6,00	-28,00	40,00	-83,00	0,00	-320,00	12,00	-9,00	6,00	-7439,00	65,00	29,00
2,00	13,00	-38,00	14,00	2,00	-39,00	-20,00	2,00	1,00	-284,00	-15,00	99,00	4,00	-7449,00	-89,00	23,00
-8,00	4,00	-14,00	2,00	2,00	-28,00	-7,00	72,00	-3,00	-197,00	-30,00	221,00	1,00	-7459,00	-157,00	5,00
-11,00	1,00	6,00	8,00	5,00	-1,00	27,00	128,00	-8,00	-75,00	-25,00	245,00	3,00	-7468,00	-152,00	-1,00
-5,00	0,00	13,00	19,00	6,00	28,00	69,00	142,00	0,00	66,00	-13,00	211,00	-6,00	-7477,00	-157,00	-4,00
-11,00	-2,00	0,00	6,00	4,00	39,00	66,00	85,00	0,00	177,00	-9,00	153,00	-7,00	-7488,00	-231,00	1,00
-15,00	-6,00	0,00	0,00	10,00	40,00	65,00	28,00	4,00	206,00	-9,00	25,00	-7,00	-7497,00	-117,00	7,00
-18,00	-1,00	7,00	2,00	6,00	34,00	75,00	-16,00	9,00	191,00	-1,00	-102,00	-5,00	-7505,00	103,00	-8,00
-12,00	-6,00	29,00	5,00	-8,00	23,00	73,00	-25,00	7,00	171,00	14,00	-148,00	-3,00	-7514,00	167,00	-17,00
-8,00	-22,00	33,00	3,00	-16,00	12,00	55,00	12,00	-6,00	122,00	9,00	-108,00	-2,00	-7524,00	131,00	-6,00
-11,00	-31,00	13,00	-23,00	-21,00	6,00	39,00	48,00	-3,00	60,00	-6,00	-67,00	-2,00	-7534,00	175,00	11,00
-8,00	-32,00	5,00	-29,00	-3,00	-7,00	25,00	52,00	0,00	19,00	-6,00	-71,00	0,00	-7544,00	391,00	11,00
-4,00	-32,00	9,00	-8,00	5,00	-20,00	-10,00	-8,00	0,00	-1,00	6,00	-70,00	-1,00	-7553,00	364,00	-8,00
-4,00	-23,00	-4,00	-15,00	-9,00	-20,00	-41,00	-87,00	-4,00	1,00	13,00	-59,00	-1,00	-7562,00	-158,00	-11,00
-9,00	-9,00	-15,00	-17,00	-32,00	-19,00	-28,00	-86,00	-5,00	-2,00	9,00	-14,00	-3,00	-7570,00	-516,00	5,00
-15,00	0,00	-13,00	-1,00	-45,00	-23,00	3,00	-42,00	-5,00	-27,00	5,00	53,00	-1,00	-7578,00	-464,00	27,00
-11,00	12,00	-10,00	9,00	-40,00	-20,00	17,00	-44,00	2,00	-65,00	9,00	49,00	17,00	-7588,00	-285,00	43,00
-8,00	26,00	-15,00	16,00	-15,00	-17,00	22,00	-77,00	6,00	-87,00	5,00	60,00	29,00	-7597,00	-32,00	16,00
-9,00	22,00	-17,00	-5,00	4,00	-16,00	20,00	-91,00	3,00	-108,00	-8,00	58,00	23,00	-7606,00	74,00	-17,00
-7,00	21,00	-11,00	-6,00	22,00	-14,00	23,00	-69,00	-1,00	-115,00	-12,00	-23,00	12,00	-7613,00	87,00	-11,00
-6,00	22,00	3,00	13,00	38,00	-11,00	17,00	-44,00	-6,00	-109,00	-2,00	-208,00	9,00	-7622,00	273,00	26,00
-6,00	36,00	6,00	65,00	39,00	-8,00	4,00	-34,00	0,00	-90,00	7,00	-457,00	5,00	-7632,00	397,00	50,00
-5,00	40,00	0,00	93,00	26,00	-12,00	-10,00	-37,00	2,00	-76,00	9,00	-295,00	4,00	-7640,00	215,00	34,00
-9,00	27,00	5,00	57,00	22,00	-14,00	-25,00	-68,00	0,00	-54,00	0,00	255,00	11,00	-7647,00	-72,00	-5,00
-14,00	3,00	10,00	14,00	19,00	-20,00	-35,00	-101,00	-4,00	-9,00	-2,00	475,00	10,00	-7657,00	-181,00	-27,00
-6,00	-3,00	-9,00	-26,00	17,00	-21,00	-29,00	-105,00	-8,00	45,00	-6,00	347,00	6,00	-7666,00	-160,00	-1,00
-3,00	4,00	-29,00	-21,00	27,00	-23,00	-10,00	-83,00	-5,00	82,00	-18,00	253,00	-4,00	-7673,00	-160,00	19,00
-3,00	-7,00	-17,00	6,00	38,00	-22,00	-14,00	-28,00	-6,00	123,00	-15,00	223,00	-18,00	-7680,00	-134,00	0,00
-1,00	-39,00	6,00	27,00	20,00	-11,00	-45,00	76,00	-5,00	133,00	8,00	164,00	-22,00	-7689,00	-129,00	-31,00
-8,00	-58,00	23,00	13,00	2,00	2,00	-72,00	204,00	4,00	96,00	20,00	82,00	-19,00	-7697,00	-121,00	-45,00
0,00	-46,00	31,00	11,00	-6,00	4,00	-67,00	259,00	17,00	35,00	10,00	65,00	-16,00	-7705,00	0,00	-29,00
0,00	-17,00	-2,00	28,00	-20,00	-3,00	-35,00	249,00	19,00	-28,00	2,00	-91,00	-13,00	-7712,00	99,00	-7,00
0,00	-1,00	-37,00	23,00	-27,00	-8,00	-4,00	176,00	5,00	-34,00	-10,00	-291,00	-6,00	-7720,00	109,00	-2,00
-1,00	-3,00	-19,00	-6,00	-28,00	-7,00	10,00	75,00	-6,00	47,00	0,00	-217,00	-1,00	-7729,00	78,00	-10,00
-1,00	-6,00	33,00	-27,00	-17,00	-5,00	18,00	14,00	-10,00	140,00	21,00	-242,00	4,00	-7737,00	9,00	1,00
-7,00	-2,00	-8,00	-16,00	-3,00	-12,00	25,00	-49,00	-12,00	141,00	6,00	-413,00	17,00	-7745,00	-31,00	51,00
-13,00	1,00	-39,00	22,00	9,00	-16,00	17,00	-124,00	-11,00	67,00	-9,00	-294,00	33,00	-7753,00	-15,00	96,00
-4,00	20,00	-3,00	60,00	3,00	-29,00	7,00	-182,00	-1,00	-38,00	-11,00	-52,00	28,00	-7758,00	-3,00	78,00
-3,00	35,00	0,00	80,00	-1,00	-36,00	0,00	-177,00	4,00	-147,00	-13,00	53,00	25,00	-7766,00	-3,00	14,00
-9,00	34,00	3,00	54,00	9,00	-31,00	-15,00	-147,00	2,00	-216,00	-15,00	86,00	43,00	-7774,00	-1,00	-32,00
-14,00	33,00	11,00	-4,00	30,00	-24,00	-34,00	-124,00	-7,00	-194,00	-9,00	101,00	66,00	-7780,00	-21,00	-31,00
-16,00	36,00	8,00	-28,00	25,00	-16,00	-37,00	-98,00	-1,00	-131,00	0,00	119,00	55,00	-7788,00	-29,00	-15,00
-20,00	30,00	3,00	-41,00	2,00	-10,00	-35,00	-76,00	6,00	-68,00	6,00	121,00	-27,00	-7798,00	23,00	-4,00
-16,00	16,00	1,00	-7,00	-21,00	-7,00	-44,00	-51,00	2,00	-16,00	9,00	119,00	-104,00	-7805,00	71,00	10,00
-11,00	6,00	-16,00	44,00	-24,00	-10,00	3,00	-30,00	-1,00	34,00	7,00	133,00	-73,00	-7812,00	67,00	-5,00
-8,00	-4,00	-32,00	71,00	-18,00	-21,00	71,00	-17,00	-1,00	79,00	-5,00	92,00	-6,00	-7816,00	75,00	-24,00
-20,00	-23,00	-23,00	98,00	-6,00	-44,00	30,00	-14,00	-7,00	113,00	-21,00	-16,00	0,00	-7826,00	107,00	6,00
-16,00	-23,00	-14,00	150,00	0,00	-56,00	-49,00	-27,00	2,00	94,00	-32,00	-71,00	5,00	-7831,00	58,00	24,00
-10,00	-23,00	-18,00	236,00	9,00	-53,00	-44,00	-37,00	3,00	46,00	-25,00	-22,00	42,00	-7838,00	-64,00	7,00
-7,00	-30,00	-17,00	210,00	12,00	-31,00	-21,00	-23,00	0,00	7,00	-1,00	50,00	41,00	-7845,00	-82,00	-8,00
6,00	-59,00	-1,00	80,00	10,00	-10,00	0,00	9,00	5,00	3,00	24,00	60,00	19,00	-7853,00	-31,00	-13,00
5,00	-73,00	-5,00	-99,00	9,00	-16,00	94,00	0,00	6,00	4,00	38,00	33,00	6,00	-7859,00	-89,00	-4,00
-10,00	-51,00	-35,00	-220,00	9,00	-23,00	42,00	-80,00	0,00	-3,00	38,00	13,00	-12,00	-7864,00	-165,00	18,00
-16,00	-33,00	-32,00	-202,00	1,00	-16,00	-124,00	-137,00	-9,00	-5,00	9,00	5,00	-31,00	-7871,00	-136,00	62,00
-14,00	-8,00	-14,00	-176,00	-1,00	-1,00	-148,00	-145,00	-9,00	-2,00	-11,00	2,00	-29,00	-7878,00	-72,00	93,00
-5,00	25,00	18,00	-148,00	-6,00	1,00	-66,00	-90,00	-1,00	-15,00	-14,00	-16,00	5,00	-7884,00	-25,00	67,00
-8,00	36,00	33,00	-99,00	-51,00	3,00	5,00	37,00	7,00	-18,00	-16,00	-76,00	20,00	-7889,00	-3,00	13,00
-12,00	39,00	18,00	-32,00	-82,00	6,00	74,00	169,00	6,00	-32,00	-17,00	-138,00	-32,00	-7895,00	-1,00	-62,00
-18,00	40,00	20,00	-45,00	-66,00	12,00	152,00	263,00	5,00	-54,00	-29,00	-131,00	-73,00	-7901,00	17,00	-93,00
-21,00	38,00	5,00	-74,00	-36,00	0,00	138,00	301,00	2,00	-67,00	-28,00	-38,00	-18,00	-7910,00	43,00	-32,00
-14,00	33,00	-9,00	-44,00	-16,00	-13,00	53,00	241,00	0,00	-65,00	2,00	79,00	75,00	-7914,00	45,00	-25,00
-8,00	25,00	0,00	-24,00	-3,00	-20,00	0,00	126,00	5,00	-49,00	10,00	139,00	110,00	-7920,00	42,00	-79,00
-4,00	11,00	0,00	-27,00	19,00	-18,00	-24,00	20,00	13,00	0,00	9,00	150,00	102,00	-7926,00	58,00	-65,00
-6,00	-3,00	5,00	-1,00	52,00	-27,00	-37,00	-8,00	5,00	59,00	11,00	145,00	71,00	-7934,00	51,00	-6,00
-10,00	-9,00	9,00	20,00	72,00	-30,00	-32,00	-13,00	-4,00	103,00	17,00	119,00	-3,00	-7938,00	-2,00	81,00
-11,00	-11,00	5,00	32,00	102,00	-20,00	-9,00	-57,00	-15,00	141,00	25,00	50,00	-60,00	-7941,00	-41,00	149,00
-5,00	-21,00	6,00	57,00	86,00	-7,00	0,00	-113,00	-12,00	170,00	22,00	-22,00	-91,00	-7948,00	-3,00	123,00
-7,00	-17,00	-5,00	41,00	41,00	2,00	1,00	-177,00	-4,00	133,00	5,00	-88,00	-128,00	-7954,00	53,00	54,00
-9,00	-18,00	-53,00	-14,00	22,00	6,00	22,00	-177,00	-9,00	19,00	-2,00	-181,00	-124,00	-7958,00	41,00	-15,00
-4,00	-36,00	-61,00	-42,00	20,00	3,00	39,00	-122,00	-17,00	-80,00	-1,00	-251,00	-52,00	-7964,00	7,00	-86,00
0,00	-39,00	-24,00	-39,00	23,00	-1,00	33,00	-82,00	-7,00	-134,00	-4,00	-306,00	40,00	-7968,00	-12,00	-78,00
-1,00	-14,00	11,00	-29,00	19,00	-5,00	22,00	-44,00	0,00	-146,00	-15,00	-333,00	80,00	-7974,00	-49,00	0,00
-1,00	-4,00	18,00	-7,00	0,00	0,00	13,00	-29,00	0,00	-135,00	-13,00	-126,00	113,00	-7980,00	-85,00	56,00
-3,00	-3,00	10,00	52,00	-12,00	0,00	2,00	-41,00	12,00	-94,00	11,00	167,00	150,00	-7986,00	-85,00	71,00
-10,00	6,00	26,00	83,00	-19,00	-4,00	-2,00	-51,00	22,00	-24,00	40,00	245,00	135,00	-7990,00	-70,00	44,00
-9,00	26,00	80,00	58,00	-12,00	-4,00	-10,00	-33,00	6,00	32,00	28,00	239,00	165,00	-7994,00	-51,00	-4,00
-6,00	45,00	106,00	46,00	-8,00	-4,00	-27,00	-1,00	3,00	53,00	-22,00	258,00	119,00	-7997,00	-33,00	-29,00
