MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 01/07/2013 17:53:07


[COMMENT]
10L(alternativas_i_d)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
-7,00	-4,00	-6,00	-6,00	-8,00	-160,00	12,00	14,00	3,00	-4,00	26,00	-38,00	7,00	-4192,00	-18,00	55,00
-9,00	3,00	-10,00	-23,00	-22,00	-117,00	10,00	2,00	4,00	-16,00	33,00	-32,00	6,00	-4189,00	-4,00	51,00
-1,00	4,00	-13,00	-17,00	-13,00	-54,00	7,00	-6,00	6,00	-17,00	43,00	-24,00	12,00	-4183,00	0,00	7,00
-4,00	2,00	-4,00	0,00	2,00	-17,00	10,00	-9,00	11,00	-14,00	89,00	-4,00	-1,00	-4182,00	0,00	-25,00
-2,00	2,00	-14,00	23,00	30,00	-14,00	7,00	-24,00	2,00	-1,00	66,00	4,00	-6,00	-4177,00	7,00	-20,00
-5,00	2,00	-16,00	61,00	25,00	-35,00	6,00	-25,00	-8,00	3,00	-27,00	-13,00	2,00	-4171,00	5,00	11,00
2,00	2,00	-17,00	27,00	18,00	-13,00	1,00	-11,00	-7,00	0,00	-52,00	-33,00	5,00	-4170,00	1,00	27,00
0,00	6,00	-16,00	16,00	20,00	19,00	6,00	-8,00	1,00	-22,00	-18,00	-30,00	-2,00	-4168,00	0,00	3,00
0,00	2,00	-17,00	36,00	16,00	19,00	-3,00	0,00	-4,00	-36,00	-2,00	-17,00	0,00	-4159,00	-5,00	-11,00
0,00	0,00	-21,00	28,00	27,00	-29,00	-14,00	3,00	-3,00	-30,00	14,00	6,00	9,00	-4156,00	0,00	-3,00
1,00	13,00	-14,00	12,00	27,00	-82,00	-19,00	-6,00	0,00	-23,00	10,00	19,00	1,00	-4155,00	6,00	0,00
3,00	6,00	-13,00	14,00	22,00	-41,00	-22,00	-14,00	-9,00	0,00	-18,00	19,00	4,00	-4151,00	8,00	0,00
-2,00	6,00	-10,00	6,00	34,00	18,00	-33,00	-15,00	-8,00	33,00	-38,00	20,00	12,00	-4145,00	9,00	0,00
3,00	6,00	-14,00	25,00	13,00	73,00	-48,00	-21,00	0,00	38,00	-39,00	10,00	-1,00	-4142,00	3,00	-3,00
2,00	2,00	-8,00	36,00	6,00	162,00	-44,00	-18,00	-4,00	32,00	-46,00	-8,00	0,00	-4138,00	-1,00	-5,00
2,00	2,00	-8,00	52,00	13,00	168,00	-30,00	-29,00	-9,00	13,00	-54,00	-16,00	6,00	-4134,00	-20,00	-10,00
-2,00	2,00	-4,00	-19,00	30,00	158,00	-21,00	-32,00	-6,00	-9,00	-45,00	-9,00	6,00	-4132,00	-42,00	-23,00
-1,00	2,00	-4,00	-46,00	29,00	154,00	-20,00	-44,00	-3,00	0,00	-23,00	-9,00	2,00	-4131,00	-30,00	-24,00
6,00	3,00	-6,00	4,00	1,00	138,00	8,00	-35,00	6,00	12,00	0,00	-35,00	-3,00	-4127,00	-8,00	-8,00
2,00	5,00	-1,00	12,00	-14,00	62,00	3,00	-2,00	-2,00	12,00	45,00	-27,00	-3,00	-4121,00	-3,00	9,00
2,00	2,00	0,00	-53,00	-21,00	-37,00	2,00	30,00	-13,00	1,00	94,00	43,00	4,00	-4121,00	-2,00	11,00
7,00	2,00	-6,00	-69,00	-9,00	-77,00	3,00	46,00	-10,00	-19,00	61,00	67,00	0,00	-4118,00	-9,00	23,00
5,00	2,00	-1,00	4,00	-18,00	-95,00	0,00	20,00	-4,00	-39,00	-13,00	35,00	3,00	-4115,00	-4,00	33,00
0,00	10,00	-1,00	45,00	-14,00	-53,00	-2,00	-8,00	10,00	-37,00	-23,00	7,00	9,00	-4112,00	2,00	31,00
3,00	9,00	-1,00	82,00	-22,00	-86,00	3,00	-25,00	26,00	-21,00	20,00	-3,00	3,00	-4110,00	-9,00	23,00
-2,00	10,00	-1,00	99,00	-10,00	-142,00	28,00	-13,00	33,00	-3,00	41,00	-2,00	3,00	-4107,00	-13,00	20,00
-2,00	0,00	-7,00	52,00	-2,00	-206,00	34,00	17,00	43,00	-8,00	20,00	6,00	4,00	-4106,00	-11,00	12,00
9,00	-1,00	-13,00	-10,00	20,00	-184,00	18,00	39,00	41,00	-13,00	-6,00	-9,00	0,00	-4102,00	-3,00	9,00
6,00	-4,00	-13,00	11,00	21,00	-72,00	-4,00	8,00	18,00	2,00	-9,00	-29,00	1,00	-4101,00	-14,00	1,00
0,00	-1,00	-14,00	13,00	18,00	29,00	-27,00	-18,00	-7,00	16,00	-1,00	-18,00	0,00	-4099,00	-36,00	0,00
3,00	1,00	-9,00	-34,00	4,00	58,00	-38,00	-36,00	-29,00	0,00	-8,00	7,00	2,00	-4097,00	-44,00	-3,00
1,00	3,00	-13,00	-51,00	14,00	66,00	-25,00	-41,00	-41,00	0,00	-8,00	26,00	4,00	-4095,00	-57,00	-2,00
-1,00	7,00	-6,00	-34,00	7,00	43,00	-19,00	-48,00	-36,00	23,00	-8,00	9,00	5,00	-4093,00	-25,00	0,00
7,00	2,00	-7,00	24,00	-3,00	60,00	-25,00	-37,00	-27,00	17,00	-22,00	-16,00	5,00	-4091,00	47,00	-6,00
18,00	2,00	-5,00	21,00	-7,00	60,00	-22,00	53,00	-16,00	7,00	-26,00	-15,00	3,00	-4090,00	72,00	-7,00
3,00	2,00	-1,00	-9,00	-31,00	55,00	2,00	114,00	-3,00	-7,00	-20,00	-1,00	7,00	-4090,00	89,00	1,00
12,00	-3,00	6,00	15,00	-48,00	40,00	0,00	152,00	-6,00	-38,00	-1,00	-2,00	8,00	-4087,00	147,00	3,00
-1,00	-5,00	6,00	37,00	-47,00	29,00	-10,00	122,00	-5,00	-51,00	27,00	-2,00	6,00	-4085,00	192,00	7,00
0,00	-12,00	-14,00	78,00	-69,00	68,00	9,00	75,00	7,00	-17,00	19,00	7,00	5,00	-4083,00	116,00	4,00
9,00	-17,00	-16,00	81,00	-45,00	5,00	25,00	18,00	19,00	35,00	-19,00	17,00	2,00	-4081,00	-97,00	-10,00
-8,00	-14,00	2,00	50,00	0,00	-12,00	9,00	-7,00	15,00	60,00	-24,00	13,00	-3,00	-4082,00	-245,00	-7,00
13,00	-13,00	-10,00	47,00	-17,00	-14,00	-17,00	-27,00	9,00	57,00	-8,00	9,00	0,00	-4077,00	-193,00	10,00
-1,00	-17,00	-8,00	74,00	3,00	-4,00	-14,00	47,00	11,00	40,00	0,00	5,00	0,00	-4079,00	-50,00	15,00
-1,00	-23,00	-8,00	75,00	27,00	29,00	11,00	13,00	7,00	13,00	5,00	-3,00	-3,00	-4077,00	17,00	0,00
5,00	-9,00	6,00	52,00	52,00	24,00	14,00	-57,00	-3,00	-17,00	3,00	-2,00	0,00	-4077,00	3,00	-8,00
16,00	0,00	-8,00	41,00	52,00	7,00	12,00	-17,00	-3,00	-43,00	3,00	-8,00	8,00	-4076,00	-29,00	0,00
-2,00	-8,00	6,00	65,00	78,00	2,00	11,00	-43,00	0,00	-64,00	0,00	-18,00	7,00	-4074,00	-51,00	23,00
-2,00	-16,00	3,00	82,00	23,00	39,00	-6,00	-23,00	-1,00	-63,00	2,00	-9,00	0,00	-4073,00	-39,00	25,00
-8,00	-27,00	-1,00	79,00	2,00	52,00	-17,00	-40,00	-4,00	-45,00	3,00	0,00	0,00	-4074,00	-10,00	11,00
-3,00	-25,00	6,00	95,00	6,00	75,00	-13,00	54,00	-10,00	-28,00	-4,00	4,00	3,00	-4073,00	44,00	6,00
-4,00	-11,00	-8,00	70,00	-10,00	57,00	3,00	93,00	-6,00	7,00	-11,00	4,00	0,00	-4073,00	27,00	5,00
6,00	-15,00	-13,00	53,00	-14,00	22,00	-9,00	-22,00	0,00	46,00	-14,00	2,00	1,00	-4074,00	-150,00	6,00
1,00	-3,00	-14,00	46,00	-11,00	-23,00	-4,00	-25,00	6,00	66,00	-8,00	4,00	-1,00	-4075,00	-156,00	19,00
0,00	-3,00	-10,00	40,00	-22,00	-29,00	-14,00	44,00	14,00	50,00	10,00	6,00	3,00	-4074,00	78,00	21,00
-10,00	-5,00	-1,00	5,00	-18,00	32,00	-25,00	34,00	12,00	23,00	25,00	9,00	7,00	-4072,00	199,00	6,00
-4,00	-8,00	6,00	-7,00	-14,00	53,00	-62,00	-51,00	4,00	6,00	27,00	8,00	6,00	-4073,00	198,00	-7,00
-5,00	-13,00	-1,00	-39,00	-7,00	48,00	-56,00	-145,00	4,00	-4,00	30,00	2,00	4,00	-4073,00	92,00	-10,00
-8,00	-10,00	0,00	-61,00	0,00	32,00	-8,00	-124,00	-1,00	-17,00	30,00	1,00	7,00	-4074,00	-133,00	-5,00
-18,00	-15,00	3,00	-72,00	27,00	0,00	15,00	35,00	-3,00	-25,00	8,00	-3,00	6,00	-4073,00	-215,00	2,00
-29,00	-3,00	0,00	-79,00	16,00	-32,00	14,00	56,00	0,00	-34,00	-21,00	-8,00	6,00	-4073,00	-78,00	8,00
-20,00	0,00	-9,00	-79,00	-1,00	-48,00	29,00	-11,00	-1,00	-30,00	-14,00	0,00	4,00	-4073,00	142,00	5,00
-15,00	-3,00	-7,00	-18,00	-2,00	-33,00	20,00	-98,00	0,00	-20,00	12,00	3,00	2,00	-4073,00	212,00	0,00
-15,00	1,00	-2,00	32,00	0,00	6,00	24,00	-127,00	-1,00	-17,00	7,00	-3,00	7,00	-4073,00	53,00	3,00
-11,00	4,00	0,00	26,00	-9,00	-20,00	19,00	-71,00	-5,00	-14,00	-17,00	-1,00	13,00	-4072,00	-24,00	8,00
-8,00	0,00	-2,00	-28,00	7,00	-41,00	0,00	-52,00	-13,00	1,00	-27,00	3,00	11,00	-4074,00	-2,00	5,00
-12,00	11,00	-1,00	-59,00	17,00	-28,00	-10,00	-47,00	-10,00	13,00	-19,00	6,00	11,00	-4076,00	-41,00	-2,00
-10,00	22,00	7,00	-81,00	25,00	-9,00	-11,00	-54,00	-7,00	13,00	-11,00	5,00	6,00	-4077,00	-41,00	3,00
-4,00	12,00	10,00	-105,00	6,00	31,00	-26,00	-8,00	-7,00	13,00	-13,00	0,00	-5,00	-4077,00	-82,00	9,00
-2,00	10,00	5,00	-66,00	-4,00	50,00	-3,00	0,00	0,00	5,00	-13,00	0,00	-8,00	-4076,00	-147,00	14,00
0,00	3,00	8,00	-8,00	-5,00	60,00	11,00	-2,00	2,00	-5,00	-7,00	0,00	-7,00	-4078,00	-113,00	10,00
0,00	-2,00	10,00	5,00	-8,00	13,00	8,00	17,00	2,00	-15,00	0,00	-7,00	-12,00	-4080,00	-98,00	-1,00
-5,00	-11,00	-2,00	7,00	8,00	-43,00	18,00	65,00	5,00	-15,00	15,00	-14,00	-8,00	-4082,00	-38,00	-6,00
-7,00	-13,00	-5,00	-7,00	9,00	-51,00	23,00	94,00	5,00	5,00	22,00	-19,00	-3,00	-4080,00	101,00	0,00
-1,00	10,00	-8,00	-1,00	0,00	-39,00	9,00	60,00	1,00	11,00	14,00	-20,00	-5,00	-4084,00	115,00	5,00
6,00	41,00	-6,00	-31,00	-7,00	-21,00	-8,00	21,00	5,00	11,00	4,00	-26,00	-10,00	-4087,00	45,00	0,00
6,00	32,00	6,00	-62,00	2,00	10,00	-24,00	-11,00	6,00	5,00	2,00	-23,00	-10,00	-4088,00	10,00	-4,00
9,00	24,00	6,00	-34,00	-2,00	67,00	-30,00	-49,00	2,00	-7,00	4,00	-10,00	-10,00	-4088,00	33,00	-2,00
17,00	12,00	-9,00	0,00	-14,00	127,00	-23,00	-28,00	0,00	-10,00	0,00	-6,00	0,00	-4089,00	67,00	4,00
14,00	10,00	-6,00	31,00	5,00	125,00	-14,00	4,00	-2,00	-19,00	-10,00	2,00	12,00	-4090,00	28,00	6,00
17,00	3,00	-9,00	27,00	20,00	74,00	0,00	3,00	-2,00	-16,00	-10,00	9,00	23,00	-4093,00	-32,00	11,00
26,00	3,00	-13,00	16,00	32,00	18,00	12,00	-4,00	-1,00	4,00	-3,00	22,00	37,00	-4095,00	-51,00	19,00
26,00	-2,00	-1,00	-6,00	78,00	-28,00	11,00	0,00	-16,00	11,00	-3,00	46,00	44,00	-4098,00	-48,00	18,00
14,00	-13,00	-2,00	-1,00	92,00	-41,00	-15,00	-79,00	-11,00	12,00	-6,00	66,00	27,00	-4100,00	-34,00	13,00
2,00	-1,00	-13,00	20,00	95,00	-56,00	-20,00	-33,00	10,00	11,00	-11,00	87,00	11,00	-4099,00	-24,00	6,00
22,00	-4,00	4,00	13,00	65,00	-65,00	-16,00	18,00	13,00	10,00	-19,00	96,00	0,00	-4103,00	-16,00	2,00
18,00	-13,00	-1,00	0,00	-2,00	3,00	-16,00	19,00	13,00	10,00	-9,00	97,00	-9,00	-4104,00	-8,00	-2,00
6,00	-3,00	-7,00	6,00	-29,00	36,00	-25,00	78,00	9,00	2,00	-3,00	121,00	-7,00	-4107,00	-4,00	-1,00
6,00	16,00	-9,00	10,00	-63,00	40,00	-27,00	58,00	3,00	-17,00	0,00	140,00	-10,00	-4111,00	-1,00	2,00
1,00	14,00	-18,00	14,00	-47,00	-11,00	-27,00	61,00	-4,00	-26,00	11,00	123,00	-14,00	-4111,00	0,00	4,00
-4,00	17,00	-8,00	20,00	-39,00	-60,00	5,00	48,00	-3,00	-16,00	15,00	4,00	-17,00	-4115,00	2,00	4,00
-17,00	20,00	0,00	18,00	-43,00	-23,00	29,00	30,00	2,00	-3,00	16,00	-221,00	-12,00	-4119,00	0,00	3,00
-9,00	10,00	-3,00	26,00	-52,00	4,00	24,00	19,00	2,00	2,00	20,00	-444,00	-2,00	-4120,00	-2,00	3,00
-18,00	0,00	-9,00	26,00	-24,00	-3,00	21,00	23,00	-3,00	11,00	10,00	-503,00	3,00	-4123,00	0,00	5,00
-24,00	2,00	-10,00	27,00	9,00	-9,00	38,00	25,00	-13,00	24,00	-4,00	-240,00	9,00	-4126,00	0,00	9,00
-13,00	4,00	18,00	20,00	29,00	-2,00	32,00	-28,00	-23,00	21,00	-4,00	69,00	10,00	-4131,00	0,00	8,00
-2,00	-4,00	14,00	8,00	2,00	11,00	24,00	-96,00	-18,00	6,00	-3,00	64,00	6,00	-4131,00	-5,00	0,00
-7,00	-8,00	26,00	17,00	-14,00	7,00	9,00	-44,00	0,00	-11,00	-9,00	43,00	4,00	-4135,00	-8,00	0,00
-14,00	-5,00	50,00	29,00	-11,00	-1,00	-18,00	-7,00	10,00	-25,00	-12,00	190,00	11,00	-4139,00	-5,00	0,00
-15,00	0,00	62,00	34,00	-16,00	-11,00	-25,00	-24,00	9,00	-27,00	-10,00	192,00	9,00	-4143,00	-3,00	2,00
-29,00	-1,00	61,00	49,00	-4,00	-21,00	-16,00	8,00	5,00	-21,00	-9,00	58,00	0,00	-4146,00	-14,00	0,00
-4,00	2,00	-11,00	46,00	-3,00	-10,00	19,00	75,00	0,00	-14,00	-13,00	39,00	0,00	-4150,00	-22,00	-1,00
-7,00	2,00	-49,00	29,00	3,00	13,00	36,00	101,00	-9,00	0,00	-12,00	136,00	4,00	-4154,00	-22,00	3,00
-13,00	4,00	13,00	19,00	0,00	89,00	13,00	79,00	-3,00	4,00	-4,00	189,00	1,00	-4157,00	-14,00	15,00
-8,00	0,00	22,00	26,00	2,00	236,00	5,00	59,00	0,00	3,00	4,00	120,00	0,00	-4161,00	-3,00	18,00
-6,00	-6,00	22,00	1,00	13,00	231,00	-3,00	72,00	5,00	8,00	13,00	12,00	-1,00	-4166,00	7,00	14,00
-1,00	-11,00	0,00	-1,00	6,00	158,00	-4,00	32,00	8,00	6,00	18,00	-47,00	-1,00	-4168,00	9,00	9,00
-7,00	-14,00	0,00	-9,00	7,00	13,00	-11,00	-70,00	9,00	2,00	18,00	-58,00	-7,00	-4173,00	3,00	13,00
-3,00	-1,00	3,00	-34,00	15,00	-151,00	-5,00	-98,00	11,00	-3,00	14,00	-50,00	-10,00	-4179,00	2,00	7,00
0,00	-4,00	19,00	-45,00	9,00	-238,00	10,00	-45,00	10,00	-12,00	13,00	-48,00	-4,00	-4180,00	12,00	-7,00
6,00	-3,00	17,00	-34,00	-3,00	-301,00	3,00	119,00	-3,00	-14,00	13,00	-55,00	6,00	-4182,00	16,00	-11,00
3,00	16,00	-10,00	-11,00	0,00	-202,00	-10,00	211,00	-11,00	-13,00	13,00	-46,00	14,00	-4188,00	0,00	-10,00
2,00	17,00	-18,00	6,00	5,00	-58,00	-14,00	160,00	-13,00	-15,00	4,00	-37,00	25,00	-4195,00	-34,00	-17,00
-2,00	4,00	-5,00	35,00	22,00	-8,00	-16,00	89,00	-1,00	-22,00	-3,00	-28,00	34,00	-4198,00	-54,00	-14,00
-1,00	4,00	-2,00	31,00	30,00	-10,00	-11,00	88,00	8,00	-25,00	-9,00	-21,00	34,00	-4201,00	-27,00	7,00
0,00	-13,00	-20,00	17,00	19,00	-46,00	5,00	77,00	7,00	-16,00	-10,00	-17,00	15,00	-4205,00	2,00	41,00
-2,00	-14,00	-6,00	14,00	14,00	-42,00	18,00	-76,00	-3,00	2,00	-7,00	-9,00	2,00	-4211,00	-4,00	54,00
3,00	-16,00	6,00	-2,00	4,00	-7,00	5,00	-138,00	-15,00	13,00	-7,00	-3,00	0,00	-4217,00	1,00	44,00
3,00	-13,00	-23,00	11,00	6,00	29,00	11,00	-82,00	-12,00	22,00	-8,00	-1,00	0,00	-4222,00	20,00	20,00
3,00	-15,00	-18,00	12,00	1,00	35,00	14,00	-84,00	0,00	25,00	-1,00	4,00	-15,00	-4226,00	-5,00	-2,00
-6,00	-10,00	-1,00	-7,00	-1,00	39,00	4,00	-72,00	3,00	37,00	1,00	9,00	-28,00	-4232,00	-44,00	-19,00
-4,00	-16,00	2,00	-4,00	-4,00	38,00	-6,00	3,00	19,00	39,00	-6,00	9,00	-28,00	-4237,00	-38,00	-31,00
2,00	-21,00	-1,00	10,00	-9,00	25,00	-18,00	68,00	34,00	26,00	-12,00	5,00	-24,00	-4241,00	0,00	-12,00
-4,00	-14,00	-2,00	29,00	-7,00	45,00	-21,00	18,00	30,00	34,00	-12,00	2,00	-30,00	-4247,00	28,00	11,00
-6,00	-10,00	-2,00	29,00	0,00	68,00	-16,00	30,00	11,00	11,00	-14,00	1,00	-22,00	-4253,00	30,00	-3,00
-4,00	3,00	-17,00	20,00	0,00	52,00	-18,00	14,00	-10,00	-21,00	-8,00	7,00	-12,00	-4259,00	13,00	-25,00
-6,00	3,00	-4,00	4,00	4,00	29,00	-7,00	-43,00	-21,00	-21,00	0,00	12,00	-4,00	-4262,00	-8,00	-36,00
-4,00	2,00	2,00	18,00	2,00	25,00	-15,00	-22,00	-23,00	-35,00	3,00	17,00	3,00	-4267,00	-18,00	-36,00
3,00	1,00	23,00	50,00	3,00	10,00	-17,00	-1,00	-25,00	-50,00	0,00	13,00	10,00	-4273,00	-13,00	-17,00
2,00	5,00	25,00	71,00	1,00	-31,00	1,00	6,00	-18,00	-46,00	-2,00	9,00	36,00	-4278,00	-13,00	9,00
-4,00	2,00	7,00	20,00	-1,00	-59,00	6,00	60,00	-15,00	-38,00	-1,00	3,00	62,00	-4285,00	-10,00	59,00
0,00	-3,00	30,00	-9,00	2,00	-20,00	12,00	32,00	-14,00	-10,00	2,00	2,00	67,00	-4290,00	8,00	103,00
-2,00	3,00	55,00	-1,00	5,00	-59,00	12,00	-99,00	-1,00	15,00	0,00	9,00	48,00	-4299,00	16,00	109,00
3,00	5,00	35,00	26,00	0,00	-112,00	11,00	-106,00	15,00	16,00	4,00	4,00	13,00	-4302,00	-4,00	80,00
-5,00	7,00	-28,00	45,00	3,00	-66,00	10,00	-106,00	13,00	31,00	13,00	-10,00	-8,00	-4310,00	-13,00	2,00
0,00	12,00	-111,00	14,00	4,00	-14,00	7,00	-52,00	13,00	31,00	16,00	-4,00	-2,00	-4314,00	-7,00	-71,00
7,00	4,00	-151,00	22,00	4,00	34,00	7,00	-39,00	16,00	20,00	-2,00	5,00	-2,00	-4320,00	-6,00	-44,00
2,00	3,00	-73,00	30,00	5,00	149,00	-3,00	-48,00	0,00	20,00	-6,00	2,00	-6,00	-4326,00	-15,00	7,00
-2,00	-1,00	-40,00	30,00	0,00	229,00	-7,00	3,00	6,00	3,00	5,00	0,00	-10,00	-4332,00	-31,00	-1,00
-2,00	-1,00	2,00	24,00	1,00	164,00	-11,00	33,00	5,00	-23,00	-4,00	-5,00	-11,00	-4341,00	-45,00	-40,00
-2,00	-4,00	39,00	20,00	2,00	81,00	-8,00	-70,00	2,00	-24,00	-8,00	-8,00	-7,00	-4348,00	-36,00	-79,00
0,00	-8,00	69,00	15,00	4,00	-18,00	-11,00	-134,00	0,00	-27,00	-3,00	-7,00	-8,00	-4352,00	-23,00	-83,00
0,00	-6,00	-7,00	4,00	0,00	-122,00	-8,00	-113,00	0,00	-13,00	-22,00	0,00	-13,00	-4356,00	-7,00	-39,00
-6,00	-4,00	-9,00	2,00	-1,00	-160,00	-8,00	-102,00	-6,00	-1,00	-16,00	3,00	-15,00	-4364,00	18,00	26,00
0,00	-3,00	-63,00	-8,00	9,00	-262,00	3,00	-41,00	-10,00	-11,00	1,00	2,00	-21,00	-4373,00	38,00	88,00
-10,00	-2,00	-52,00	-9,00	-4,00	-275,00	0,00	-17,00	-14,00	-15,00	2,00	2,00	-16,00	-4377,00	41,00	98,00
-20,00	-1,00	0,00	22,00	3,00	-222,00	3,00	-4,00	-8,00	-25,00	5,00	-2,00	2,00	-4384,00	41,00	60,00
-20,00	-12,00	-43,00	43,00	13,00	-155,00	-10,00	14,00	-2,00	-21,00	4,00	-7,00	6,00	-4392,00	22,00	31,00
-14,00	-10,00	-24,00	14,00	18,00	-71,00	-15,00	41,00	-3,00	15,00	-6,00	-9,00	2,00	-4396,00	-10,00	1,00
-14,00	-6,00	-32,00	32,00	7,00	-28,00	4,00	85,00	0,00	54,00	7,00	-7,00	0,00	-4405,00	-22,00	-19,00
-6,00	-4,00	-29,00	75,00	-2,00	41,00	17,00	46,00	14,00	55,00	47,00	1,00	3,00	-4411,00	-16,00	-2,00
-6,00	-8,00	-9,00	67,00	-10,00	107,00	9,00	-21,00	20,00	30,00	47,00	11,00	18,00	-4420,00	-13,00	7,00
7,00	-10,00	-16,00	51,00	-10,00	113,00	-18,00	-61,00	14,00	19,00	-20,00	6,00	38,00	-4426,00	-17,00	-4,00
17,00	1,00	-13,00	33,00	0,00	61,00	-22,00	-37,00	0,00	5,00	-51,00	2,00	55,00	-4434,00	-30,00	-10,00
2,00	-1,00	-27,00	24,00	-10,00	40,00	-23,00	14,00	-13,00	-11,00	-20,00	-1,00	39,00	-4441,00	-34,00	-5,00
0,00	-1,00	17,00	9,00	-1,00	43,00	-27,00	43,00	-11,00	-17,00	-4,00	3,00	-1,00	-4449,00	-28,00	-8,00
-8,00	-15,00	-1,00	-62,00	-3,00	27,00	2,00	84,00	0,00	-27,00	5,00	4,00	-24,00	-4455,00	-18,00	-10,00
-15,00	-14,00	17,00	-70,00	-11,00	19,00	11,00	77,00	3,00	-38,00	13,00	12,00	-17,00	-4463,00	-7,00	-5,00
-12,00	-6,00	6,00	4,00	-1,00	0,00	2,00	73,00	-7,00	-47,00	10,00	19,00	3,00	-4470,00	-1,00	5,00
-9,00	4,00	14,00	83,00	2,00	-4,00	6,00	55,00	-10,00	-37,00	20,00	0,00	17,00	-4479,00	0,00	11,00
-16,00	2,00	-9,00	36,00	2,00	31,00	3,00	36,00	-7,00	-14,00	19,00	-9,00	3,00	-4488,00	9,00	19,00
-11,00	2,00	-6,00	22,00	-15,00	47,00	4,00	50,00	2,00	8,00	-7,00	8,00	-17,00	-4495,00	4,00	28,00
-17,00	5,00	-3,00	60,00	-6,00	71,00	-1,00	24,00	9,00	12,00	-16,00	22,00	-29,00	-4503,00	-13,00	29,00
-9,00	-2,00	-6,00	20,00	-5,00	119,00	-3,00	45,00	3,00	13,00	-4,00	36,00	-14,00	-4511,00	-18,00	21,00
-3,00	3,00	5,00	18,00	2,00	158,00	-9,00	47,00	-5,00	19,00	-6,00	29,00	24,00	-4520,00	-10,00	8,00
-1,00	-8,00	25,00	54,00	9,00	106,00	-14,00	-33,00	0,00	10,00	-13,00	7,00	29,00	-4526,00	-2,00	-4,00
-6,00	-19,00	23,00	89,00	-9,00	40,00	-15,00	-10,00	0,00	3,00	-13,00	-14,00	-4,00	-4535,00	12,00	-15,00
-1,00	-1,00	15,00	-25,00	-2,00	-49,00	-5,00	14,00	-1,00	-3,00	-9,00	-27,00	-40,00	-4544,00	24,00	-27,00
14,00	8,00	26,00	-22,00	12,00	-84,00	19,00	10,00	-2,00	-10,00	-4,00	-29,00	-32,00	-4552,00	22,00	-21,00
9,00	30,00	37,00	-42,00	0,00	-76,00	30,00	10,00	0,00	-12,00	-6,00	-23,00	-8,00	-4560,00	14,00	-6,00
13,00	50,00	19,00	-58,00	-3,00	-113,00	24,00	-65,00	2,00	-5,00	-6,00	-35,00	3,00	-4567,00	-1,00	19,00
21,00	111,00	25,00	-33,00	-4,00	-132,00	31,00	-59,00	3,00	5,00	-8,00	-73,00	18,00	-4574,00	-25,00	38,00
12,00	92,00	11,00	-56,00	17,00	-59,00	44,00	-104,00	0,00	6,00	-7,00	-85,00	15,00	-4583,00	-22,00	24,00
0,00	41,00	0,00	-41,00	-6,00	9,00	41,00	-152,00	2,00	3,00	3,00	-27,00	-14,00	-4594,00	0,00	0,00
-4,00	-15,00	-17,00	-13,00	-9,00	51,00	15,00	-164,00	0,00	3,00	25,00	18,00	-16,00	-4603,00	-14,00	-3,00
-4,00	-59,00	-18,00	25,00	-10,00	-5,00	-15,00	-126,00	-1,00	-1,00	28,00	40,00	-9,00	-4611,00	-45,00	-17,00
-3,00	-77,00	-13,00	54,00	-6,00	28,00	-30,00	-61,00	2,00	-5,00	7,00	51,00	37,00	-4618,00	-41,00	-20,00
4,00	-66,00	-10,00	38,00	-7,00	108,00	-44,00	58,00	3,00	-7,00	-24,00	31,00	96,00	-4625,00	-28,00	11,00
-4,00	-44,00	-14,00	25,00	-3,00	164,00	-26,00	73,00	-1,00	-5,00	-17,00	52,00	81,00	-4634,00	-30,00	50,00
-13,00	-79,00	-15,00	2,00	-6,00	168,00	-21,00	77,00	-2,00	-1,00	33,00	79,00	42,00	-4645,00	-2,00	50,00
-16,00	-90,00	-16,00	-11,00	-6,00	31,00	-13,00	59,00	0,00	5,00	48,00	37,00	36,00	-4655,00	45,00	22,00
-43,00	-96,00	-13,00	21,00	13,00	-44,00	11,00	-13,00	1,00	0,00	-4,00	10,00	60,00	-4662,00	48,00	-13,00
-63,00	-93,00	-18,00	-25,00	-10,00	-86,00	35,00	-49,00	5,00	0,00	-59,00	-2,00	58,00	-4671,00	37,00	-46,00
-163,00	-82,00	-25,00	-32,00	0,00	-161,00	25,00	-28,00	4,00	0,00	-55,00	-31,00	2,00	-4681,00	23,00	-54,00
-211,00	-66,00	-6,00	0,00	-4,00	-209,00	19,00	-6,00	-2,00	3,00	-14,00	-69,00	-24,00	-4690,00	-14,00	-38,00
-216,00	-50,00	-8,00	5,00	2,00	-46,00	11,00	25,00	-6,00	-2,00	3,00	-107,00	-20,00	-4698,00	-42,00	-22,00
-174,00	-31,00	-17,00	6,00	18,00	30,00	-2,00	53,00	0,00	0,00	-2,00	-66,00	-43,00	-4709,00	-41,00	17,00
-124,00	-6,00	-29,00	0,00	-4,00	15,00	9,00	30,00	0,00	-3,00	5,00	22,00	-71,00	-4717,00	-33,00	68,00
