MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 22/07/2013 17:57:11


[COMMENT]
10_G_(Alter_d_i)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
35,00	-5,00	22,00	-224,00	3,00	14,00	-21,00	-22,00	-22,00	45,00	-12,00	251,00	10,00	-5486,00	-115,00	-24,00
41,00	-35,00	18,00	-165,00	3,00	11,00	-3,00	-42,00	-25,00	39,00	-18,00	273,00	-2,00	-5499,00	-151,00	-9,00
50,00	-92,00	14,00	-110,00	3,00	6,00	-3,00	-39,00	-36,00	40,00	-21,00	371,00	-16,00	-5509,00	-68,00	-3,00
46,00	-88,00	10,00	-42,00	3,00	-17,00	0,00	41,00	-36,00	39,00	-22,00	184,00	-31,00	-5526,00	-45,00	5,00
55,00	-62,00	6,00	-80,00	2,00	-35,00	11,00	144,00	-28,00	41,00	-14,00	136,00	-48,00	-5538,00	50,00	8,00
67,00	-59,00	0,00	-159,00	5,00	-21,00	44,00	86,00	-12,00	35,00	-11,00	172,00	-52,00	-5551,00	122,00	10,00
76,00	-59,00	-6,00	-177,00	2,00	-4,00	26,00	23,00	-22,00	36,00	-13,00	149,00	-39,00	-5563,00	108,00	11,00
75,00	-52,00	-1,00	-170,00	0,00	16,00	-29,00	28,00	-9,00	43,00	-9,00	88,00	-30,00	-5573,00	-52,00	-7,00
73,00	-38,00	0,00	-246,00	0,00	27,00	-17,00	2,00	-14,00	37,00	-5,00	166,00	-41,00	-5586,00	-121,00	-24,00
80,00	-29,00	0,00	-318,00	1,00	25,00	-43,00	-16,00	-18,00	26,00	-6,00	11,00	-38,00	-5598,00	58,00	-25,00
57,00	-18,00	-6,00	-325,00	6,00	24,00	-154,00	-31,00	-29,00	27,00	-8,00	-30,00	-23,00	-5612,00	0,00	-20,00
59,00	4,00	-1,00	-354,00	3,00	10,00	-258,00	-2,00	-25,00	36,00	-13,00	37,00	-14,00	-5621,00	370,00	-30,00
74,00	13,00	-2,00	-401,00	0,00	3,00	-414,00	-16,00	-15,00	20,00	-21,00	-64,00	-1,00	-5636,00	68,00	-36,00
68,00	20,00	3,00	-448,00	0,00	-12,00	-345,00	-45,00	-13,00	24,00	-4,00	-117,00	0,00	-5645,00	-262,00	-2,00
59,00	17,00	-4,00	-452,00	2,00	-21,00	-180,00	-83,00	-13,00	53,00	-8,00	-99,00	2,00	-5661,00	192,00	-10,00
52,00	10,00	-8,00	-419,00	3,00	-34,00	-183,00	-100,00	-2,00	66,00	-4,00	-73,00	2,00	-5673,00	78,00	-61,00
49,00	9,00	-9,00	-373,00	0,00	-34,00	780,00	-97,00	2,00	53,00	-1,00	-16,00	0,00	-5685,00	-396,00	-65,00
58,00	11,00	-9,00	-348,00	-1,00	-27,00	747,00	-88,00	-6,00	60,00	2,00	10,00	-1,00	-5697,00	42,00	-4,00
66,00	2,00	3,00	-277,00	1,00	-10,00	237,00	-22,00	1,00	80,00	-4,00	-1,00	11,00	-5709,00	71,00	12,00
46,00	-15,00	0,00	-197,00	2,00	22,00	32,00	43,00	24,00	80,00	2,00	2,00	6,00	-5721,00	-56,00	14,00
61,00	-30,00	-4,00	-152,00	4,00	36,00	247,00	-22,00	18,00	58,00	-3,00	-85,00	6,00	-5734,00	-105,00	29,00
71,00	-27,00	-1,00	-106,00	-1,00	40,00	-28,00	-102,00	15,00	51,00	2,00	-98,00	9,00	-5748,00	-60,00	50,00
78,00	-24,00	-6,00	-3,00	0,00	40,00	-58,00	-100,00	3,00	39,00	2,00	10,00	6,00	-5760,00	-94,00	34,00
93,00	-23,00	-5,00	43,00	0,00	38,00	-180,00	-64,00	4,00	32,00	5,00	6,00	2,00	-5772,00	-118,00	17,00
86,00	-20,00	2,00	6,00	3,00	27,00	-182,00	-31,00	6,00	22,00	-8,00	-3,00	10,00	-5784,00	-182,00	39,00
87,00	-13,00	-13,00	-142,00	-5,00	22,00	-17,00	-13,00	11,00	27,00	-15,00	3,00	2,00	-5797,00	-213,00	50,00
92,00	-15,00	-14,00	-51,00	1,00	22,00	4,00	31,00	20,00	22,00	-31,00	-39,00	8,00	-5812,00	144,00	32,00
99,00	-7,00	-16,00	19,00	3,00	22,00	-77,00	80,00	15,00	15,00	-32,00	-66,00	13,00	-5824,00	341,00	12,00
73,00	-1,00	-16,00	-6,00	0,00	35,00	-103,00	147,00	14,00	13,00	-42,00	-125,00	14,00	-5836,00	244,00	38,00
67,00	-15,00	-6,00	6,00	2,00	33,00	-99,00	185,00	10,00	11,00	-42,00	-122,00	6,00	-5849,00	116,00	78,00
59,00	-22,00	0,00	29,00	2,00	24,00	-52,00	188,00	22,00	3,00	-44,00	-71,00	0,00	-5861,00	58,00	-7,00
54,00	-25,00	-16,00	78,00	2,00	19,00	-114,00	120,00	15,00	-1,00	-44,00	20,00	5,00	-5871,00	157,00	-111,00
50,00	-25,00	-17,00	95,00	4,00	15,00	-213,00	46,00	14,00	-1,00	-41,00	158,00	7,00	-5886,00	-13,00	-43,00
46,00	-18,00	-15,00	133,00	3,00	5,00	-235,00	16,00	14,00	0,00	-41,00	165,00	2,00	-5899,00	-391,00	-56,00
33,00	-13,00	-24,00	76,00	-2,00	-1,00	-417,00	-1,00	15,00	3,00	-24,00	93,00	2,00	-5910,00	-280,00	-112,00
25,00	-1,00	-32,00	-17,00	1,00	0,00	-72,00	-16,00	18,00	-2,00	-13,00	-46,00	-1,00	-5926,00	-297,00	-176,00
32,00	-1,00	-23,00	-38,00	3,00	17,00	10,00	0,00	30,00	-10,00	0,00	-14,00	-2,00	-5938,00	183,00	-18,00
19,00	1,00	-40,00	-138,00	3,00	22,00	220,00	-15,00	22,00	-4,00	11,00	-9,00	0,00	-5951,00	18,00	32,00
34,00	12,00	-35,00	-152,00	2,00	21,00	36,00	-8,00	22,00	7,00	21,00	75,00	1,00	-5963,00	65,00	48,00
30,00	5,00	-31,00	-138,00	2,00	17,00	89,00	-12,00	24,00	0,00	11,00	115,00	2,00	-5975,00	-64,00	113,00
10,00	13,00	-36,00	-105,00	3,00	3,00	-169,00	-34,00	23,00	-13,00	3,00	58,00	9,00	-5989,00	-191,00	49,00
16,00	30,00	-32,00	-77,00	3,00	-12,00	-15,00	-52,00	24,00	-8,00	0,00	24,00	7,00	-6001,00	-35,00	26,00
19,00	10,00	-42,00	-64,00	0,00	-28,00	502,00	-55,00	18,00	6,00	3,00	13,00	17,00	-6015,00	87,00	27,00
12,00	21,00	-36,00	-71,00	0,00	-24,00	318,00	-44,00	19,00	5,00	-8,00	-16,00	6,00	-6027,00	118,00	30,00
-11,00	18,00	-34,00	-64,00	0,00	-24,00	-387,00	-48,00	13,00	0,00	-21,00	-30,00	-2,00	-6039,00	174,00	15,00
-28,00	3,00	-41,00	-44,00	4,00	-18,00	-118,00	-71,00	11,00	0,00	-27,00	-5,00	-6,00	-6053,00	-48,00	20,00
-4,00	32,00	-32,00	-4,00	-2,00	-19,00	-10,00	-97,00	10,00	2,00	-12,00	-12,00	-4,00	-6066,00	53,00	43,00
-22,00	10,00	-32,00	1,00	3,00	-6,00	472,00	-133,00	9,00	11,00	-2,00	21,00	-4,00	-6078,00	-56,00	48,00
-7,00	35,00	-36,00	37,00	0,00	6,00	332,00	-94,00	22,00	18,00	-3,00	16,00	0,00	-6091,00	-194,00	34,00
17,00	39,00	-40,00	98,00	3,00	18,00	-174,00	3,00	22,00	17,00	-12,00	-1,00	-13,00	-6103,00	-80,00	35,00
54,00	31,00	-39,00	149,00	3,00	23,00	-205,00	82,00	21,00	10,00	-18,00	12,00	-14,00	-6115,00	31,00	39,00
50,00	47,00	-32,00	202,00	0,00	22,00	-112,00	117,00	24,00	11,00	-16,00	-3,00	-2,00	-6129,00	15,00	30,00
32,00	21,00	-44,00	198,00	-1,00	13,00	114,00	140,00	16,00	17,00	-10,00	-8,00	12,00	-6142,00	210,00	14,00
2,00	-1,00	-30,00	221,00	3,00	6,00	273,00	126,00	5,00	15,00	-9,00	3,00	18,00	-6156,00	275,00	6,00
-3,00	-16,00	-21,00	203,00	2,00	7,00	52,00	39,00	11,00	5,00	-9,00	5,00	20,00	-6165,00	69,00	-14,00
-2,00	-5,00	-29,00	295,00	4,00	-3,00	-86,00	-6,00	8,00	6,00	-15,00	-92,00	37,00	-6182,00	30,00	-30,00
5,00	-1,00	-48,00	411,00	1,00	-20,00	-43,00	-2,00	3,00	7,00	-6,00	-224,00	52,00	-6193,00	-134,00	-35,00
3,00	27,00	-38,00	333,00	2,00	-18,00	110,00	4,00	5,00	5,00	0,00	-284,00	60,00	-6207,00	-242,00	-22,00
6,00	33,00	-39,00	156,00	3,00	-17,00	50,00	-33,00	12,00	-2,00	5,00	-212,00	53,00	-6216,00	-69,00	-4,00
-15,00	20,00	-35,00	-24,00	0,00	-6,00	-3,00	-40,00	15,00	-2,00	11,00	-180,00	54,00	-6229,00	93,00	1,00
-30,00	-4,00	-31,00	-84,00	2,00	3,00	-99,00	5,00	7,00	2,00	19,00	-162,00	61,00	-6245,00	250,00	8,00
-34,00	-25,00	-47,00	-131,00	0,00	7,00	-48,00	27,00	7,00	4,00	25,00	60,00	46,00	-6258,00	-170,00	8,00
-31,00	-46,00	-24,00	-123,00	0,00	3,00	-93,00	10,00	12,00	1,00	21,00	275,00	25,00	-6270,00	-248,00	4,00
-41,00	-24,00	-12,00	-31,00	4,00	2,00	-115,00	-34,00	15,00	0,00	24,00	227,00	10,00	-6281,00	-57,00	5,00
-47,00	-13,00	-24,00	6,00	3,00	-11,00	-83,00	-25,00	22,00	4,00	23,00	164,00	-35,00	-6295,00	64,00	-6,00
-49,00	13,00	-31,00	-46,00	0,00	-13,00	-24,00	-11,00	27,00	13,00	10,00	43,00	-59,00	-6309,00	64,00	-25,00
-36,00	31,00	-21,00	-121,00	4,00	-14,00	34,00	18,00	10,00	11,00	0,00	99,00	-46,00	-6322,00	7,00	-39,00
-22,00	54,00	-21,00	-129,00	0,00	-8,00	47,00	42,00	0,00	11,00	12,00	98,00	-42,00	-6332,00	243,00	-41,00
-32,00	73,00	-15,00	-98,00	0,00	-10,00	116,00	45,00	6,00	4,00	10,00	171,00	-21,00	-6345,00	151,00	-34,00
-21,00	67,00	-17,00	-73,00	2,00	-17,00	141,00	24,00	14,00	7,00	5,00	79,00	1,00	-6361,00	-115,00	-17,00
-21,00	49,00	-24,00	-76,00	-1,00	-5,00	14,00	6,00	7,00	15,00	-11,00	5,00	24,00	-6373,00	-408,00	-8,00
-27,00	33,00	-20,00	-11,00	2,00	4,00	-70,00	-2,00	-6,00	3,00	-11,00	-45,00	45,00	-6385,00	-420,00	38,00
-30,00	20,00	-8,00	47,00	3,00	13,00	-132,00	-11,00	-2,00	1,00	-13,00	-61,00	45,00	-6395,00	-98,00	64,00
-29,00	20,00	-1,00	123,00	2,00	23,00	-108,00	-32,00	-1,00	3,00	-19,00	-34,00	39,00	-6407,00	-21,00	53,00
-29,00	21,00	-1,00	214,00	3,00	21,00	-17,00	-55,00	2,00	10,00	-20,00	-18,00	43,00	-6419,00	55,00	53,00
-28,00	7,00	-13,00	182,00	2,00	20,00	80,00	-91,00	0,00	17,00	-15,00	5,00	32,00	-6436,00	151,00	51,00
-29,00	11,00	-15,00	85,00	0,00	3,00	119,00	-167,00	7,00	7,00	-11,00	1,00	25,00	-6448,00	-82,00	51,00
-29,00	5,00	-4,00	103,00	2,00	-17,00	58,00	-155,00	12,00	7,00	-16,00	-30,00	29,00	-6460,00	-168,00	12,00
-27,00	-9,00	3,00	157,00	2,00	-31,00	6,00	-60,00	10,00	11,00	-13,00	-32,00	19,00	-6472,00	-50,00	-41,00
-13,00	-34,00	2,00	71,00	2,00	-47,00	-113,00	19,00	7,00	14,00	-8,00	-24,00	13,00	-6485,00	-157,00	-68,00
-11,00	-40,00	-1,00	2,00	3,00	-51,00	-152,00	53,00	-1,00	19,00	-8,00	-46,00	6,00	-6496,00	-121,00	-67,00
-8,00	-22,00	-3,00	-8,00	2,00	-55,00	-108,00	70,00	-4,00	13,00	-6,00	-70,00	8,00	-6511,00	294,00	-76,00
-23,00	6,00	6,00	-98,00	1,00	-58,00	15,00	95,00	7,00	13,00	-10,00	-100,00	9,00	-6523,00	713,00	-54,00
-21,00	33,00	3,00	-200,00	3,00	-62,00	-23,00	69,00	6,00	11,00	-8,00	-105,00	11,00	-6536,00	758,00	-18,00
-16,00	17,00	11,00	-225,00	0,00	-44,00	-98,00	12,00	15,00	18,00	0,00	-81,00	9,00	-6547,00	394,00	53,00
-7,00	0,00	13,00	-117,00	1,00	-31,00	-70,00	-47,00	13,00	22,00	1,00	-91,00	9,00	-6558,00	-177,00	51,00
-22,00	-13,00	6,00	14,00	2,00	-22,00	29,00	-106,00	25,00	10,00	6,00	-66,00	8,00	-6572,00	-546,00	38,00
-30,00	-4,00	3,00	22,00	3,00	-18,00	230,00	-167,00	33,00	11,00	6,00	-76,00	10,00	-6582,00	-131,00	-28,00
-32,00	2,00	2,00	19,00	2,00	-11,00	265,00	-211,00	23,00	13,00	2,00	-75,00	10,00	-6595,00	-10,00	15,00
-40,00	23,00	6,00	26,00	2,00	-6,00	356,00	-271,00	9,00	19,00	4,00	-110,00	9,00	-6612,00	-72,00	17,00
-31,00	49,00	22,00	71,00	2,00	-3,00	175,00	-314,00	3,00	13,00	3,00	-184,00	4,00	-6623,00	-214,00	-31,00
-42,00	69,00	13,00	72,00	2,00	2,00	-2,00	-217,00	0,00	11,00	6,00	-77,00	0,00	-6636,00	-264,00	-41,00
-46,00	67,00	14,00	38,00	4,00	-2,00	25,00	4,00	-2,00	9,00	7,00	-49,00	4,00	-6647,00	-34,00	-23,00
-34,00	46,00	11,00	-50,00	1,00	0,00	-165,00	83,00	3,00	8,00	6,00	22,00	-5,00	-6660,00	-61,00	-18,00
-32,00	10,00	2,00	-45,00	3,00	-1,00	-251,00	119,00	-1,00	16,00	1,00	41,00	-1,00	-6671,00	-287,00	-14,00
-35,00	-15,00	18,00	49,00	-1,00	0,00	75,00	279,00	0,00	13,00	-4,00	95,00	0,00	-6685,00	59,00	3,00
-36,00	-25,00	23,00	80,00	3,00	-6,00	212,00	283,00	9,00	10,00	-13,00	114,00	1,00	-6698,00	-15,00	40,00
-34,00	-41,00	21,00	81,00	1,00	-1,00	-215,00	142,00	14,00	17,00	-23,00	130,00	11,00	-6710,00	419,00	71,00
-44,00	-40,00	39,00	68,00	3,00	-1,00	-786,00	82,00	2,00	18,00	-28,00	195,00	14,00	-6722,00	573,00	22,00
-25,00	-48,00	22,00	48,00	2,00	-7,00	-1121,00	78,00	2,00	16,00	-15,00	126,00	13,00	-6737,00	467,00	5,00
-30,00	-62,00	15,00	28,00	4,00	-1,00	-842,00	51,00	9,00	13,00	-1,00	39,00	6,00	-6747,00	122,00	2,00
-23,00	-39,00	6,00	-9,00	3,00	-1,00	-547,00	37,00	2,00	5,00	12,00	12,00	2,00	-6757,00	-181,00	-7,00
-16,00	-4,00	1,00	-22,00	2,00	-2,00	1558,00	13,00	3,00	6,00	8,00	49,00	14,00	-6771,00	-486,00	-9,00
-13,00	8,00	10,00	-14,00	2,00	-4,00	1318,00	64,00	3,00	10,00	9,00	14,00	13,00	-6784,00	-412,00	12,00
-16,00	19,00	6,00	-15,00	2,00	2,00	71,00	112,00	9,00	7,00	9,00	12,00	13,00	-6795,00	-42,00	5,00
-23,00	22,00	7,00	-22,00	2,00	5,00	44,00	133,00	9,00	-4,00	-2,00	3,00	11,00	-6807,00	96,00	6,00
-20,00	29,00	11,00	-42,00	2,00	3,00	184,00	106,00	14,00	-13,00	-10,00	-13,00	5,00	-6819,00	36,00	4,00
-16,00	22,00	10,00	-65,00	4,00	2,00	105,00	48,00	14,00	-10,00	-13,00	-7,00	4,00	-6830,00	-52,00	-13,00
-16,00	17,00	19,00	-87,00	-2,00	1,00	53,00	50,00	15,00	-6,00	6,00	20,00	-5,00	-6843,00	22,00	3,00
-24,00	-9,00	30,00	-63,00	2,00	-1,00	86,00	50,00	11,00	0,00	6,00	25,00	-6,00	-6856,00	-49,00	14,00
-18,00	-37,00	19,00	-27,00	3,00	-2,00	353,00	19,00	6,00	3,00	-2,00	10,00	-6,00	-6867,00	-104,00	12,00
-13,00	-56,00	11,00	-34,00	2,00	-4,00	99,00	-14,00	6,00	11,00	0,00	-9,00	2,00	-6879,00	-181,00	0,00
-12,00	-57,00	9,00	-50,00	-2,00	-3,00	-27,00	-87,00	13,00	20,00	0,00	-55,00	4,00	-6890,00	-42,00	3,00
5,00	-44,00	16,00	-77,00	0,00	-5,00	-217,00	-105,00	16,00	25,00	6,00	-109,00	-1,00	-6901,00	53,00	0,00
3,00	-31,00	20,00	-107,00	4,00	-7,00	-307,00	-52,00	13,00	26,00	7,00	-110,00	-9,00	-6913,00	-58,00	-6,00
9,00	-2,00	11,00	-111,00	-2,00	-5,00	-201,00	13,00	17,00	13,00	6,00	-82,00	-8,00	-6926,00	-187,00	-2,00
0,00	26,00	9,00	-115,00	-2,00	-10,00	-59,00	55,00	16,00	3,00	13,00	-23,00	-3,00	-6938,00	-93,00	6,00
4,00	53,00	19,00	-138,00	4,00	-5,00	-9,00	53,00	23,00	4,00	25,00	60,00	6,00	-6950,00	18,00	13,00
8,00	54,00	14,00	-144,00	0,00	-6,00	-21,00	69,00	25,00	2,00	22,00	101,00	6,00	-6962,00	-96,00	3,00
5,00	54,00	16,00	-94,00	3,00	-2,00	56,00	34,00	22,00	-3,00	13,00	-7,00	17,00	-6971,00	-80,00	-13,00
7,00	38,00	31,00	-76,00	2,00	-2,00	48,00	-44,00	23,00	-1,00	17,00	-93,00	37,00	-6982,00	-68,00	-25,00
9,00	21,00	32,00	-16,00	2,00	4,00	72,00	-46,00	7,00	-4,00	11,00	-93,00	30,00	-6993,00	-175,00	-29,00
16,00	12,00	30,00	1,00	2,00	6,00	57,00	-90,00	2,00	-2,00	8,00	-75,00	27,00	-7005,00	-59,00	-36,00
18,00	-2,00	34,00	2,00	0,00	6,00	-31,00	-108,00	4,00	4,00	1,00	-78,00	13,00	-7019,00	66,00	-35,00
15,00	-13,00	30,00	6,00	-2,00	3,00	-79,00	-57,00	6,00	-1,00	-4,00	-45,00	0,00	-7030,00	63,00	-34,00
30,00	-13,00	37,00	-29,00	2,00	2,00	-82,00	-61,00	-1,00	9,00	1,00	-26,00	-13,00	-7041,00	-103,00	-40,00
38,00	-12,00	30,00	-66,00	-2,00	-4,00	-64,00	-47,00	-1,00	11,00	5,00	-40,00	-28,00	-7053,00	-52,00	-48,00
41,00	-3,00	25,00	-59,00	2,00	-6,00	-58,00	-59,00	0,00	3,00	6,00	-14,00	-30,00	-7066,00	30,00	-44,00
29,00	9,00	22,00	-33,00	0,00	-7,00	-48,00	-30,00	-4,00	23,00	6,00	-13,00	-25,00	-7074,00	50,00	-33,00
26,00	14,00	27,00	-49,00	3,00	-6,00	68,00	-9,00	2,00	-7,00	10,00	16,00	-23,00	-7086,00	103,00	-14,00
25,00	1,00	18,00	16,00	2,00	-14,00	184,00	-57,00	3,00	-3,00	14,00	45,00	-16,00	-7097,00	172,00	-9,00
6,00	-25,00	22,00	126,00	2,00	-17,00	179,00	-195,00	5,00	5,00	20,00	37,00	-10,00	-7109,00	192,00	0,00
11,00	-24,00	29,00	25,00	2,00	-16,00	-32,00	-197,00	3,00	-17,00	22,00	-43,00	-7,00	-7118,00	72,00	-7,00
26,00	-31,00	14,00	36,00	0,00	-8,00	-82,00	-190,00	5,00	-13,00	8,00	-27,00	-6,00	-7129,00	-34,00	-6,00
24,00	-24,00	11,00	136,00	1,00	-6,00	-93,00	-273,00	12,00	-15,00	6,00	-8,00	-4,00	-7141,00	-68,00	13,00
24,00	-29,00	13,00	134,00	1,00	-5,00	-269,00	-271,00	7,00	-9,00	4,00	-50,00	-4,00	-7152,00	30,00	7,00
18,00	-42,00	14,00	29,00	1,00	0,00	-377,00	-99,00	8,00	6,00	9,00	-41,00	8,00	-7165,00	85,00	9,00
15,00	-50,00	14,00	-56,00	-1,00	-4,00	-428,00	90,00	6,00	19,00	6,00	-29,00	22,00	-7173,00	31,00	5,00
5,00	-43,00	14,00	-132,00	1,00	-6,00	-175,00	251,00	12,00	6,00	0,00	-3,00	10,00	-7185,00	2,00	11,00
5,00	-16,00	14,00	-300,00	3,00	2,00	394,00	323,00	20,00	-9,00	-7,00	6,00	14,00	-7196,00	94,00	14,00
5,00	32,00	19,00	-424,00	2,00	-1,00	610,00	235,00	3,00	-5,00	-6,00	-39,00	13,00	-7208,00	330,00	-7,00
6,00	48,00	11,00	-364,00	4,00	-10,00	271,00	0,00	6,00	-10,00	-9,00	-58,00	17,00	-7218,00	280,00	0,00
3,00	67,00	11,00	-246,00	2,00	-5,00	-47,00	-78,00	-1,00	-15,00	-14,00	-82,00	21,00	-7228,00	183,00	7,00
10,00	68,00	9,00	-124,00	2,00	-1,00	-107,00	-1,00	10,00	-13,00	0,00	-159,00	41,00	-7238,00	-152,00	-4,00
16,00	64,00	10,00	-93,00	0,00	-10,00	126,00	2,00	13,00	-5,00	9,00	-214,00	75,00	-7249,00	-530,00	-16,00
30,00	44,00	2,00	-189,00	2,00	-16,00	205,00	127,00	10,00	2,00	9,00	-230,00	77,00	-7261,00	-141,00	2,00
15,00	29,00	0,00	-314,00	-4,00	-4,00	-130,00	199,00	6,00	6,00	10,00	-157,00	34,00	-7272,00	-265,00	18,00
12,00	13,00	2,00	-176,00	4,00	2,00	-126,00	93,00	6,00	1,00	11,00	-90,00	11,00	-7282,00	-686,00	8,00
16,00	-10,00	6,00	-87,00	2,00	13,00	-100,00	30,00	7,00	9,00	10,00	-66,00	-2,00	-7292,00	137,00	7,00
15,00	-9,00	3,00	-126,00	2,00	10,00	-66,00	-8,00	6,00	10,00	13,00	67,00	-2,00	-7302,00	142,00	-1,00
15,00	-16,00	0,00	-167,00	-2,00	8,00	-195,00	-24,00	14,00	2,00	16,00	151,00	-14,00	-7313,00	-2,00	-4,00
9,00	-3,00	-5,00	-69,00	2,00	7,00	-269,00	-27,00	24,00	0,00	12,00	134,00	-40,00	-7321,00	199,00	-6,00
6,00	13,00	0,00	73,00	0,00	12,00	5,00	-25,00	17,00	0,00	18,00	104,00	-62,00	-7332,00	516,00	-20,00
21,00	18,00	-1,00	137,00	4,00	2,00	89,00	-10,00	15,00	3,00	24,00	89,00	-75,00	-7345,00	381,00	-13,00
18,00	18,00	0,00	125,00	2,00	-1,00	664,00	17,00	14,00	0,00	25,00	-1,00	-72,00	-7355,00	166,00	-9,00
17,00	2,00	9,00	129,00	1,00	0,00	397,00	53,00	16,00	0,00	27,00	-64,00	-52,00	-7364,00	-269,00	-1,00
9,00	-10,00	13,00	184,00	5,00	-2,00	-314,00	9,00	19,00	0,00	23,00	-2,00	-23,00	-7373,00	-311,00	6,00
3,00	-9,00	10,00	232,00	2,00	-1,00	-180,00	14,00	21,00	-4,00	20,00	96,00	17,00	-7384,00	-291,00	18,00
6,00	-20,00	19,00	242,00	2,00	-4,00	-17,00	47,00	15,00	-9,00	23,00	58,00	19,00	-7393,00	-221,00	22,00
15,00	-8,00	0,00	140,00	-1,00	4,00	-65,00	53,00	14,00	-1,00	20,00	-99,00	3,00	-7404,00	-165,00	11,00
16,00	-9,00	0,00	101,00	1,00	2,00	-69,00	65,00	20,00	7,00	16,00	-193,00	-14,00	-7413,00	28,00	0,00
26,00	-14,00	2,00	26,00	3,00	-11,00	-85,00	65,00	33,00	14,00	11,00	-127,00	-21,00	-7424,00	200,00	-2,00
22,00	-8,00	4,00	-22,00	5,00	-2,00	-276,00	-61,00	26,00	15,00	10,00	-116,00	-21,00	-7430,00	243,00	-9,00
21,00	-16,00	-4,00	-42,00	3,00	5,00	69,00	-120,00	14,00	24,00	6,00	-66,00	-5,00	-7440,00	163,00	-8,00
31,00	-1,00	0,00	-89,00	0,00	8,00	712,00	-122,00	5,00	22,00	3,00	-32,00	-1,00	-7452,00	-3,00	-1,00
37,00	-4,00	-4,00	-94,00	2,00	7,00	541,00	-165,00	15,00	18,00	10,00	-20,00	10,00	-7461,00	-305,00	-3,00
31,00	-18,00	0,00	-172,00	2,00	5,00	-176,00	-202,00	11,00	2,00	7,00	-6,00	17,00	-7472,00	-298,00	-9,00
34,00	-20,00	-1,00	-98,00	1,00	6,00	-505,00	-195,00	7,00	-8,00	4,00	-30,00	45,00	-7479,00	-243,00	-1,00
38,00	-17,00	-9,00	30,00	0,00	-2,00	-180,00	-83,00	13,00	-16,00	6,00	-77,00	54,00	-7489,00	-124,00	-10,00
47,00	-20,00	-1,00	38,00	1,00	-11,00	114,00	12,00	11,00	-21,00	-2,00	-107,00	60,00	-7499,00	-21,00	-7,00
41,00	-34,00	0,00	-36,00	3,00	-19,00	312,00	149,00	6,00	-31,00	-2,00	-121,00	52,00	-7509,00	-44,00	2,00
30,00	-17,00	3,00	-83,00	1,00	-14,00	91,00	272,00	3,00	-42,00	5,00	-113,00	48,00	-7517,00	-37,00	-2,00
24,00	-29,00	-10,00	-44,00	2,00	-13,00	-79,00	223,00	14,00	-50,00	9,00	-107,00	24,00	-7527,00	98,00	-6,00
22,00	-26,00	-18,00	83,00	2,00	-6,00	-10,00	116,00	14,00	-41,00	11,00	-73,00	-1,00	-7536,00	55,00	-1,00
30,00	7,00	-20,00	73,00	5,00	3,00	32,00	67,00	10,00	-31,00	2,00	-23,00	-10,00	-7548,00	-4,00	0,00
41,00	26,00	-23,00	-37,00	0,00	-4,00	106,00	91,00	9,00	-24,00	-2,00	-11,00	-10,00	-7557,00	33,00	9,00
23,00	4,00	-19,00	-133,00	2,00	-3,00	-36,00	72,00	5,00	2,00	-3,00	-25,00	-21,00	-7564,00	-24,00	7,00
29,00	23,00	-20,00	-182,00	0,00	-8,00	-99,00	23,00	8,00	29,00	0,00	0,00	-17,00	-7572,00	-61,00	0,00
26,00	8,00	-23,00	-203,00	5,00	-5,00	79,00	17,00	12,00	60,00	3,00	-18,00	-16,00	-7580,00	-28,00	3,00
36,00	-6,00	-16,00	-180,00	0,00	-3,00	290,00	8,00	23,00	65,00	4,00	-80,00	-25,00	-7591,00	27,00	3,00
33,00	-11,00	-12,00	-160,00	3,00	12,00	91,00	-133,00	15,00	52,00	5,00	-120,00	-27,00	-7601,00	29,00	-2,00
29,00	-4,00	-5,00	-125,00	3,00	12,00	-263,00	-253,00	14,00	41,00	4,00	-77,00	-25,00	-7608,00	-120,00	-7,00
34,00	-22,00	-16,00	-61,00	2,00	7,00	-516,00	-201,00	19,00	36,00	2,00	-94,00	-17,00	-7615,00	-171,00	-11,00
48,00	-28,00	-17,00	14,00	2,00	6,00	-780,00	-124,00	15,00	32,00	0,00	-200,00	-10,00	-7623,00	44,00	-10,00
53,00	-27,00	-13,00	49,00	2,00	7,00	-307,00	-14,00	22,00	22,00	-3,00	-249,00	3,00	-7637,00	81,00	6,00
36,00	-29,00	-16,00	19,00	4,00	9,00	309,00	123,00	29,00	24,00	-13,00	-233,00	17,00	-7642,00	61,00	26,00
24,00	-14,00	-7,00	36,00	2,00	-8,00	638,00	31,00	23,00	25,00	-17,00	-179,00	17,00	-7653,00	77,00	40,00
14,00	-62,00	-14,00	77,00	4,00	-38,00	307,00	57,00	13,00	13,00	-11,00	-111,00	25,00	-7658,00	129,00	37,00
11,00	-56,00	-9,00	93,00	5,00	-55,00	523,00	137,00	13,00	2,00	-4,00	-77,00	18,00	-7666,00	83,00	34,00
