-34,00	-35,00	2,00	13,00	2,00	51,00	3,00	34,00	10,00	-47,00	-119,00	-4,00	42,00	-7377,00	-4,00	-3,00
-28,00	-31,00	6,00	12,00	4,00	54,00	-6,00	19,00	6,00	-69,00	-127,00	6,00	22,00	-7368,00	-3,00	0,00
-15,00	-34,00	3,00	40,00	2,00	49,00	-66,00	1,00	-28,00	-82,00	-124,00	-7,00	57,00	-7355,00	-4,00	6,00
2,00	-39,00	-1,00	82,00	2,00	48,00	-257,00	-9,00	-46,00	-167,00	-107,00	-27,00	-51,00	-7346,00	-7,00	9,00
26,00	-47,00	6,00	113,00	2,00	43,00	-140,00	2,00	-60,00	-368,00	-85,00	-39,00	-183,00	-7336,00	0,00	13,00
36,00	-37,00	6,00	122,00	3,00	38,00	128,00	-2,00	-43,00	-367,00	-66,00	-43,00	-164,00	-7324,00	0,00	8,00
37,00	-16,00	10,00	94,00	0,00	34,00	272,00	-6,00	-15,00	-276,00	-24,00	-57,00	-90,00	-7316,00	-5,00	6,00
27,00	-6,00	14,00	53,00	2,00	41,00	326,00	3,00	0,00	-193,00	3,00	-50,00	-41,00	-7305,00	-9,00	2,00
19,00	-16,00	11,00	51,00	2,00	38,00	-727,00	11,00	-4,00	-153,00	20,00	-55,00	-27,00	-7293,00	-12,00	0,00
8,00	-44,00	7,00	36,00	1,00	35,00	-829,00	12,00	-2,00	-124,00	44,00	-62,00	-72,00	-7284,00	-13,00	3,00
13,00	-55,00	11,00	20,00	4,00	32,00	-305,00	3,00	7,00	-68,00	48,00	-78,00	-94,00	-7276,00	-12,00	4,00
0,00	-48,00	10,00	-24,00	2,00	25,00	126,00	1,00	17,00	-24,00	51,00	-75,00	-81,00	-7264,00	-11,00	4,00
-16,00	-37,00	3,00	-56,00	0,00	25,00	113,00	-1,00	26,00	9,00	28,00	-65,00	-60,00	-7251,00	-8,00	3,00
-24,00	-22,00	11,00	-70,00	2,00	19,00	254,00	-7,00	29,00	66,00	20,00	-55,00	-24,00	-7241,00	-8,00	3,00
-33,00	-24,00	11,00	-84,00	4,00	13,00	41,00	-7,00	9,00	114,00	10,00	-33,00	35,00	-7231,00	-6,00	2,00
-29,00	-30,00	15,00	-60,00	3,00	11,00	-126,00	6,00	-15,00	161,00	3,00	0,00	74,00	-7220,00	-9,00	1,00
-44,00	-46,00	6,00	-48,00	3,00	11,00	-374,00	17,00	-28,00	217,00	0,00	50,00	111,00	-7210,00	-11,00	3,00
-44,00	-41,00	-3,00	-51,00	3,00	14,00	-174,00	14,00	-19,00	276,00	-20,00	65,00	169,00	-7198,00	-11,00	0,00
-45,00	-34,00	-1,00	-58,00	0,00	23,00	123,00	-7,00	-1,00	309,00	-35,00	74,00	192,00	-7187,00	-5,00	8,00
-34,00	-35,00	-1,00	-76,00	5,00	11,00	247,00	-61,00	5,00	297,00	-45,00	75,00	201,00	-7177,00	-7,00	6,00
-36,00	-30,00	4,00	-79,00	0,00	9,00	332,00	-75,00	15,00	245,00	-38,00	75,00	197,00	-7166,00	-8,00	8,00
-31,00	-34,00	-11,00	-82,00	2,00	11,00	501,00	-43,00	41,00	209,00	-23,00	61,00	181,00	-7157,00	-4,00	8,00
-31,00	-31,00	-17,00	-94,00	1,00	10,00	271,00	4,00	47,00	188,00	-15,00	17,00	145,00	-7145,00	-4,00	23,00
-22,00	-32,00	-14,00	-91,00	0,00	10,00	207,00	20,00	38,00	176,00	-10,00	0,00	110,00	-7132,00	-8,00	12,00
-14,00	-28,00	-1,00	-105,00	5,00	5,00	-266,00	-11,00	46,00	147,00	-6,00	9,00	86,00	-7120,00	-7,00	23,00
-16,00	-21,00	10,00	-124,00	0,00	5,00	-237,00	-25,00	86,00	108,00	-9,00	15,00	76,00	-7112,00	-4,00	18,00
-21,00	-19,00	4,00	-127,00	3,00	2,00	-57,00	-10,00	77,00	83,00	-4,00	6,00	73,00	-7101,00	-8,00	17,00
-24,00	-16,00	-2,00	-128,00	2,00	3,00	108,00	19,00	51,00	59,00	-8,00	-16,00	93,00	-7089,00	-4,00	33,00
-22,00	-25,00	-1,00	-122,00	1,00	2,00	303,00	24,00	38,00	40,00	-2,00	-31,00	160,00	-7075,00	-7,00	16,00
-11,00	-42,00	-1,00	-108,00	0,00	1,00	203,00	29,00	44,00	28,00	-2,00	-44,00	152,00	-7069,00	-8,00	12,00
-5,00	-50,00	-5,00	-97,00	2,00	2,00	-217,00	-1,00	57,00	-6,00	-9,00	-75,00	88,00	-7057,00	0,00	13,00
2,00	-46,00	-8,00	-83,00	4,00	4,00	-515,00	-17,00	-2,00	-29,00	-9,00	-77,00	-40,00	-7045,00	16,00	16,00
7,00	-30,00	-21,00	-83,00	0,00	4,00	-332,00	-15,00	7,00	-75,00	-10,00	-72,00	-153,00	-7032,00	-9,00	7,00
15,00	-10,00	-31,00	-83,00	2,00	4,00	-74,00	-10,00	65,00	-149,00	0,00	-77,00	-277,00	-7020,00	-11,00	8,00
6,00	-11,00	-32,00	-68,00	3,00	0,00	148,00	4,00	57,00	-156,00	-4,00	-59,00	-237,00	-7009,00	0,00	6,00
11,00	-12,00	-35,00	-68,00	3,00	-2,00	82,00	5,00	2,00	-216,00	8,00	-41,00	-141,00	-6997,00	3,00	8,00
-16,00	-19,00	-17,00	-66,00	3,00	-4,00	44,00	22,00	-52,00	-256,00	5,00	-15,00	-65,00	-6983,00	-11,00	6,00
-7,00	-17,00	6,00	-44,00	2,00	-3,00	827,00	55,00	-18,00	-245,00	12,00	2,00	-59,00	-6973,00	8,00	6,00
-16,00	-14,00	11,00	-36,00	0,00	-9,00	505,00	58,00	-32,00	-242,00	14,00	9,00	-114,00	-6964,00	-9,00	8,00
-20,00	-5,00	-1,00	-39,00	1,00	-4,00	3,00	34,00	-60,00	-238,00	0,00	-11,00	-75,00	-6952,00	-6,00	6,00
-6,00	-5,00	26,00	-18,00	2,00	-5,00	-47,00	-27,00	-49,00	-254,00	3,00	-44,00	-62,00	-6940,00	-1,00	7,00
0,00	2,00	36,00	-4,00	2,00	-10,00	-144,00	-59,00	-32,00	-200,00	-2,00	-59,00	-47,00	-6929,00	-15,00	7,00
-9,00	5,00	36,00	-7,00	-1,00	-1,00	-301,00	-59,00	-24,00	-144,00	-8,00	-41,00	-32,00	-6917,00	6,00	8,00
-27,00	6,00	47,00	6,00	2,00	-7,00	-374,00	-36,00	-46,00	-59,00	-13,00	-34,00	-45,00	-6904,00	-9,00	9,00
-21,00	6,00	43,00	19,00	4,00	-6,00	132,00	-34,00	-57,00	30,00	-14,00	-22,00	-110,00	-6893,00	1,00	9,00
-8,00	-3,00	36,00	38,00	2,00	-13,00	662,00	-55,00	-25,00	124,00	-9,00	5,00	-115,00	-6881,00	9,00	8,00
-24,00	-3,00	18,00	50,00	2,00	-14,00	40,00	-49,00	22,00	192,00	2,00	47,00	-60,00	-6870,00	-11,00	12,00
-28,00	10,00	13,00	46,00	3,00	-16,00	-218,00	-41,00	31,00	202,00	-6,00	63,00	-29,00	-6858,00	5,00	7,00
-34,00	14,00	10,00	50,00	3,00	-13,00	34,00	-21,00	1,00	202,00	-12,00	72,00	7,00	-6846,00	-13,00	4,00
-36,00	14,00	11,00	89,00	3,00	-6,00	151,00	7,00	0,00	182,00	-8,00	59,00	68,00	-6833,00	-11,00	9,00
-38,00	8,00	16,00	67,00	3,00	-2,00	292,00	29,00	-2,00	155,00	17,00	32,00	130,00	-6820,00	-17,00	12,00
-39,00	3,00	12,00	3,00	2,00	-6,00	109,00	17,00	14,00	126,00	19,00	7,00	224,00	-6809,00	-19,00	8,00
-18,00	6,00	-4,00	29,00	2,00	-1,00	140,00	31,00	-10,00	89,00	-1,00	-29,00	234,00	-6799,00	-17,00	7,00
-14,00	8,00	-9,00	60,00	2,00	0,00	-69,00	50,00	1,00	54,00	-15,00	-46,00	217,00	-6786,00	-19,00	9,00
-24,00	-12,00	-4,00	87,00	3,00	2,00	-124,00	17,00	73,00	50,00	-14,00	-74,00	164,00	-6773,00	-20,00	9,00
-17,00	-16,00	-1,00	75,00	2,00	-13,00	31,00	-9,00	79,00	45,00	-24,00	-84,00	175,00	-6762,00	-20,00	10,00
-2,00	-4,00	6,00	98,00	2,00	-8,00	71,00	14,00	-24,00	-19,00	-13,00	-72,00	176,00	-6751,00	-21,00	12,00
11,00	13,00	12,00	124,00	2,00	-1,00	-2,00	17,00	-47,00	-110,00	0,00	-71,00	84,00	-6739,00	-17,00	17,00
22,00	17,00	10,00	116,00	2,00	0,00	-56,00	-11,00	26,00	-126,00	8,00	-54,00	12,00	-6724,00	-13,00	6,00
14,00	19,00	2,00	93,00	3,00	-6,00	-122,00	0,00	92,00	-93,00	10,00	-13,00	-82,00	-6714,00	-11,00	8,00
14,00	19,00	-14,00	92,00	4,00	-6,00	-97,00	4,00	98,00	-65,00	4,00	19,00	-102,00	-6702,00	-3,00	12,00
18,00	14,00	-8,00	37,00	3,00	-1,00	-38,00	9,00	83,00	-9,00	38,00	57,00	-79,00	-6684,00	0,00	11,00
14,00	-9,00	-12,00	16,00	-1,00	2,00	-39,00	12,00	46,00	55,00	66,00	116,00	-16,00	-6676,00	3,00	10,00
7,00	-13,00	-12,00	-20,00	4,00	-2,00	6,00	35,00	-2,00	91,00	58,00	124,00	27,00	-6662,00	3,00	6,00
5,00	-8,00	-8,00	-23,00	2,00	-1,00	4,00	15,00	-83,00	94,00	32,00	109,00	63,00	-6649,00	0,00	6,00
-13,00	0,00	0,00	-30,00	6,00	0,00	-134,00	10,00	-85,00	90,00	39,00	82,00	126,00	-6639,00	-3,00	7,00
-15,00	-1,00	6,00	14,00	0,00	-6,00	-90,00	18,00	-46,00	87,00	38,00	50,00	141,00	-6629,00	0,00	5,00
-21,00	-42,00	3,00	74,00	3,00	-14,00	-20,00	10,00	-62,00	66,00	37,00	27,00	168,00	-6616,00	-2,00	9,00
-11,00	-56,00	3,00	117,00	2,00	-12,00	-1,00	6,00	-66,00	24,00	22,00	16,00	134,00	-6599,00	0,00	7,00
-8,00	-24,00	6,00	100,00	2,00	-4,00	-13,00	27,00	-44,00	-21,00	3,00	7,00	127,00	-6586,00	2,00	11,00
-15,00	-8,00	0,00	30,00	2,00	-3,00	-8,00	44,00	-22,00	-93,00	-7,00	-11,00	111,00	-6575,00	0,00	11,00
-10,00	19,00	11,00	-15,00	-2,00	-2,00	23,00	53,00	-17,00	-204,00	-17,00	-30,00	70,00	-6563,00	0,00	6,00
-17,00	0,00	2,00	-21,00	3,00	-6,00	-32,00	11,00	-24,00	-255,00	-42,00	-30,00	26,00	-6552,00	-8,00	4,00
-21,00	-6,00	-6,00	-1,00	3,00	-6,00	8,00	-4,00	-13,00	-191,00	-57,00	-37,00	-7,00	-6539,00	-8,00	6,00
-17,00	-1,00	23,00	23,00	3,00	-10,00	43,00	-72,00	-17,00	-138,00	-67,00	-45,00	-83,00	-6527,00	-11,00	7,00
-20,00	5,00	14,00	5,00	-1,00	-5,00	29,00	-97,00	-21,00	-71,00	-83,00	-27,00	-163,00	-6514,00	-7,00	9,00
-20,00	4,00	9,00	-15,00	5,00	-6,00	-8,00	-97,00	-8,00	-45,00	-75,00	2,00	-133,00	-6498,00	-8,00	11,00
-18,00	3,00	19,00	-21,00	0,00	-8,00	2,00	-70,00	3,00	-79,00	-69,00	-8,00	-91,00	-6488,00	-11,00	11,00
-18,00	21,00	39,00	16,00	4,00	-2,00	43,00	-23,00	-2,00	-98,00	-79,00	-23,00	-48,00	-6474,00	-7,00	13,00
-21,00	24,00	38,00	38,00	2,00	2,00	19,00	-22,00	3,00	-71,00	-64,00	-35,00	47,00	-6463,00	-9,00	13,00
-17,00	9,00	19,00	17,00	1,00	3,00	19,00	-18,00	-2,00	-49,00	-19,00	-14,00	150,00	-6451,00	-11,00	8,00
-11,00	3,00	23,00	40,00	2,00	0,00	41,00	-8,00	-12,00	-4,00	39,00	30,00	158,00	-6437,00	-11,00	8,00
-10,00	18,00	26,00	69,00	2,00	1,00	58,00	-2,00	-13,00	30,00	138,00	69,00	108,00	-6423,00	-10,00	7,00
-9,00	23,00	23,00	72,00	2,00	-1,00	64,00	-13,00	-1,00	58,00	210,00	59,00	-6,00	-6410,00	-5,00	6,00
-20,00	16,00	14,00	81,00	4,00	0,00	46,00	-14,00	9,00	82,00	202,00	11,00	-79,00	-6399,00	-11,00	2,00
-21,00	-9,00	12,00	116,00	2,00	9,00	5,00	-15,00	6,00	119,00	177,00	-37,00	-83,00	-6386,00	-11,00	8,00
-22,00	-39,00	-1,00	116,00	0,00	10,00	1,00	-20,00	3,00	167,00	154,00	-51,00	-138,00	-6374,00	-14,00	9,00
-21,00	-48,00	-6,00	160,00	3,00	11,00	0,00	-22,00	26,00	152,00	116,00	-55,00	-187,00	-6364,00	-12,00	4,00
-16,00	-16,00	-13,00	137,00	0,00	11,00	-17,00	2,00	45,00	151,00	72,00	-15,00	-272,00	-6348,00	-11,00	6,00
-13,00	6,00	-13,00	34,00	2,00	10,00	-36,00	26,00	29,00	154,00	6,00	-1,00	-331,00	-6336,00	-12,00	6,00
-8,00	24,00	-16,00	26,00	1,00	7,00	-6,00	32,00	-1,00	164,00	-30,00	-13,00	-272,00	-6324,00	-11,00	4,00
-1,00	30,00	-25,00	45,00	3,00	-1,00	-25,00	16,00	0,00	128,00	-43,00	-27,00	-89,00	-6311,00	-11,00	7,00
0,00	6,00	-31,00	39,00	2,00	-7,00	-25,00	11,00	13,00	100,00	-49,00	-19,00	71,00	-6295,00	-14,00	3,00
-10,00	-7,00	-24,00	43,00	2,00	-4,00	37,00	27,00	20,00	82,00	-42,00	9,00	217,00	-6284,00	-13,00	6,00
-14,00	-9,00	-19,00	14,00	3,00	-3,00	75,00	17,00	31,00	71,00	-10,00	27,00	363,00	-6272,00	-11,00	6,00
-23,00	32,00	-17,00	23,00	2,00	0,00	-23,00	24,00	46,00	28,00	-6,00	58,00	451,00	-6259,00	-10,00	4,00
-33,00	12,00	-19,00	48,00	0,00	2,00	-41,00	14,00	21,00	9,00	-17,00	41,00	435,00	-6247,00	-8,00	6,00
-43,00	-36,00	-34,00	9,00	4,00	3,00	-59,00	5,00	8,00	0,00	-45,00	14,00	299,00	-6233,00	-8,00	6,00
-32,00	-35,00	-24,00	-84,00	3,00	3,00	-47,00	-4,00	14,00	-15,00	-41,00	37,00	163,00	-6220,00	-10,00	5,00
-26,00	-12,00	-9,00	-102,00	1,00	0,00	-18,00	-13,00	13,00	-7,00	-58,00	59,00	73,00	-6208,00	-8,00	4,00
-17,00	25,00	3,00	-128,00	4,00	-8,00	4,00	-11,00	18,00	-8,00	-82,00	52,00	80,00	-6198,00	-11,00	3,00
-20,00	41,00	14,00	-109,00	0,00	-7,00	-34,00	-7,00	20,00	-29,00	-101,00	45,00	87,00	-6184,00	-7,00	0,00
-15,00	25,00	14,00	-82,00	1,00	0,00	-243,00	-2,00	42,00	-43,00	-107,00	72,00	22,00	-6168,00	-10,00	-1,00
-20,00	-14,00	22,00	-49,00	-3,00	-4,00	-469,00	-9,00	4,00	-39,00	-139,00	85,00	-118,00	-6157,00	-7,00	-3,00
-29,00	-36,00	46,00	2,00	3,00	-6,00	-457,00	-14,00	-14,00	-48,00	-90,00	64,00	-210,00	-6146,00	-7,00	0,00
-18,00	-43,00	54,00	25,00	1,00	-11,00	-194,00	-10,00	8,00	-57,00	-44,00	37,00	-285,00	-6131,00	-7,00	-2,00
-6,00	-37,00	28,00	45,00	5,00	-12,00	190,00	5,00	23,00	-56,00	49,00	-29,00	-319,00	-6117,00	-10,00	-2,00
-3,00	-17,00	15,00	-9,00	3,00	-12,00	410,00	-6,00	39,00	-58,00	175,00	-64,00	-294,00	-6108,00	-7,00	-2,00
-20,00	-24,00	14,00	-70,00	4,00	-13,00	459,00	-13,00	30,00	-80,00	229,00	-34,00	-127,00	-6105,00	-10,00	-2,00
-47,00	-20,00	27,00	-75,00	2,00	-14,00	167,00	-10,00	17,00	-93,00	194,00	-15,00	60,00	-6092,00	-9,00	0,00
-49,00	0,00	23,00	-88,00	2,00	-18,00	215,00	-15,00	12,00	-82,00	154,00	-29,00	260,00	-6082,00	-11,00	0,00
-38,00	13,00	25,00	-88,00	2,00	-14,00	20,00	-3,00	0,00	-65,00	120,00	-64,00	255,00	-6070,00	-10,00	2,00
-34,00	8,00	31,00	-62,00	0,00	-9,00	71,00	-3,00	7,00	-134,00	78,00	-52,00	143,00	-6056,00	-11,00	1,00
-22,00	0,00	31,00	-29,00	-3,00	-14,00	-51,00	-2,00	71,00	-197,00	0,00	-1,00	71,00	-6042,00	-13,00	4,00
-5,00	-4,00	23,00	0,00	-2,00	-20,00	5,00	-2,00	74,00	-153,00	-79,00	42,00	37,00	-6030,00	-12,00	5,00
-3,00	-8,00	13,00	24,00	3,00	-19,00	-21,00	-12,00	54,00	-107,00	-92,00	62,00	13,00	-6018,00	-11,00	2,00
-2,00	-9,00	-4,00	33,00	-2,00	-21,00	57,00	-17,00	36,00	-52,00	-82,00	66,00	-4,00	-6007,00	-19,00	0,00
-20,00	-2,00	-23,00	31,00	0,00	-23,00	60,00	-29,00	13,00	24,00	-74,00	56,00	-91,00	-5994,00	-14,00	3,00
-39,00	3,00	-28,00	27,00	0,00	-18,00	-18,00	-26,00	-31,00	57,00	-56,00	34,00	-85,00	-5979,00	-16,00	1,00
-39,00	5,00	-16,00	15,00	0,00	-17,00	-76,00	-25,00	-72,00	15,00	-64,00	17,00	-62,00	-5964,00	-9,00	-7,00
-36,00	9,00	0,00	-8,00	4,00	-17,00	-71,00	-8,00	-38,00	-20,00	-100,00	18,00	-51,00	-5954,00	-7,00	-13,00
-35,00	3,00	-4,00	-22,00	2,00	-20,00	0,00	12,00	0,00	-14,00	-124,00	22,00	-117,00	-5942,00	-8,00	-7,00
-31,00	0,00	-8,00	-26,00	-2,00	-15,00	43,00	8,00	15,00	24,00	-98,00	18,00	-40,00	-5928,00	-13,00	-12,00
-27,00	-11,00	-9,00	-14,00	2,00	-6,00	92,00	14,00	54,00	38,00	-77,00	-18,00	109,00	-5913,00	-9,00	-7,00
-32,00	-7,00	-14,00	0,00	4,00	-4,00	54,00	21,00	52,00	43,00	-55,00	-31,00	187,00	-5903,00	-9,00	25,00
-25,00	-10,00	1,00	-7,00	0,00	-14,00	-197,00	21,00	63,00	48,00	-55,00	-27,00	250,00	-5890,00	-9,00	37,00
-29,00	-7,00	24,00	-1,00	3,00	-10,00	-317,00	20,00	88,00	32,00	-56,00	-34,00	297,00	-5875,00	-8,00	12,00
-21,00	-5,00	25,00	1,00	2,00	-13,00	-179,00	6,00	60,00	-8,00	-25,00	-19,00	276,00	-5863,00	-10,00	0,00
-12,00	-25,00	3,00	-15,00	-3,00	-13,00	-72,00	-2,00	24,00	-10,00	4,00	8,00	96,00	-5850,00	-7,00	9,00
0,00	-28,00	0,00	-20,00	5,00	-11,00	137,00	-6,00	2,00	14,00	24,00	5,00	-107,00	-5839,00	-8,00	6,00
-4,00	-10,00	3,00	-24,00	-3,00	-6,00	-84,00	-2,00	-34,00	54,00	48,00	-23,00	-268,00	-5827,00	-13,00	-4,00
-15,00	3,00	-14,00	-24,00	0,00	-16,00	-150,00	5,00	-24,00	78,00	54,00	-44,00	-374,00	-5814,00	-18,00	-22,00
-24,00	17,00	-42,00	-16,00	2,00	-8,00	-34,00	12,00	39,00	80,00	53,00	-49,00	-450,00	-5799,00	-23,00	-28,00
-32,00	32,00	-27,00	4,00	1,00	-10,00	178,00	13,00	23,00	48,00	66,00	-76,00	-489,00	-5788,00	-18,00	10,00
-30,00	6,00	-35,00	51,00	0,00	-5,00	36,00	-6,00	-16,00	25,00	93,00	-80,00	-393,00	-5775,00	-8,00	34,00
-27,00	-31,00	-62,00	96,00	3,00	-9,00	-108,00	-16,00	11,00	12,00	105,00	-59,00	-149,00	-5763,00	-7,00	-10,00
-31,00	-53,00	-71,00	125,00	2,00	-8,00	3,00	-11,00	46,00	-8,00	81,00	-25,00	125,00	-5752,00	-1,00	-169,00
-34,00	-73,00	-37,00	145,00	-1,00	-13,00	121,00	-17,00	68,00	-73,00	59,00	23,00	238,00	-5736,00	-8,00	-276,00
-16,00	-23,00	-24,00	37,00	2,00	-15,00	53,00	-10,00	55,00	-138,00	23,00	77,00	172,00	-5722,00	-21,00	-118,00
-7,00	7,00	-24,00	-85,00	2,00	-24,00	16,00	-8,00	6,00	-184,00	31,00	116,00	112,00	-5711,00	-18,00	-72,00
-8,00	14,00	-32,00	-153,00	2,00	-22,00	-15,00	-9,00	-36,00	-185,00	19,00	128,00	29,00	-5698,00	-15,00	-53,00
4,00	4,00	-20,00	-137,00	1,00	-14,00	-24,00	-10,00	-32,00	-200,00	-3,00	127,00	-34,00	-5685,00	-10,00	26,00
-15,00	4,00	7,00	-73,00	-2,00	-16,00	-19,00	-14,00	43,00	-152,00	-20,00	67,00	-102,00	-5676,00	-10,00	127,00
-38,00	0,00	23,00	-17,00	2,00	-16,00	-12,00	-8,00	89,00	-55,00	-46,00	19,00	-125,00	-5663,00	-7,00	103,00
-24,00	0,00	39,00	6,00	4,00	-22,00	-12,00	2,00	26,00	10,00	-65,00	-12,00	-162,00	-5648,00	4,00	12,00
0,00	0,00	54,00	-31,00	0,00	-19,00	-4,00	2,00	-32,00	73,00	-39,00	-21,00	-201,00	-5640,00	5,00	-48,00
2,00	3,00	87,00	-48,00	3,00	-14,00	9,00	-2,00	-10,00	105,00	-43,00	0,00	-229,00	-5625,00	-9,00	-69,00
-20,00	4,00	93,00	-53,00	2,00	-18,00	9,00	-3,00	-38,00	98,00	-54,00	2,00	-195,00	-5612,00	-9,00	69,00
-23,00	-3,00	91,00	-78,00	2,00	-17,00	-3,00	11,00	-72,00	48,00	-32,00	0,00	-43,00	-5600,00	-5,00	27,00
-23,00	-15,00	87,00	-47,00	6,00	-13,00	53,00	18,00	-27,00	-24,00	-12,00	5,00	126,00	-5587,00	4,00	-97,00
0,00	-13,00	82,00	-4,00	2,00	-14,00	-8,00	12,00	22,00	-73,00	6,00	7,00	214,00	-5577,00	-8,00	-3,00
19,00	4,00	91,00	9,00	0,00	-10,00	-114,00	18,00	70,00	-55,00	14,00	10,00	358,00	-5565,00	-12,00	169,00
21,00	3,00	75,00	32,00	2,00	-7,00	-224,00	7,00	66,00	-8,00	7,00	10,00	414,00	-5552,00	2,00	182,00
36,00	12,00	50,00	12,00	2,00	-3,00	-237,00	20,00	7,00	-10,00	10,00	13,00	388,00	-5539,00	-20,00	143,00
24,00	25,00	27,00	-14,00	0,00	0,00	-83,00	13,00	34,00	39,00	29,00	14,00	297,00	-5528,00	-13,00	79,00
19,00	16,00	25,00	-23,00	2,00	0,00	-61,00	6,00	156,00	5,00	29,00	32,00	167,00	-5512,00	-3,00	17,00
22,00	-7,00	28,00	-35,00	3,00	-1,00	-180,00	3,00	127,00	-189,00	24,00	67,00	-61,00	-5501,00	-18,00	-24,00
5,00	16,00	16,00	-42,00	-1,00	0,00	-132,00	-19,00	123,00	-334,00	37,00	74,00	-101,00	-5489,00	1,00	-17,00
0,00	30,00	-11,00	-30,00	1,00	-4,00	-248,00	-17,00	38,00	-299,00	21,00	40,00	-106,00	-5477,00	-13,00	27,00
0,00	9,00	-60,00	-18,00	2,00	-15,00	293,00	-31,00	-105,00	-166,00	-4,00	9,00	-161,00	-5464,00	-8,00	34,00
6,00	2,00	-75,00	-22,00	3,00	-13,00	843,00	-54,00	-276,00	-23,00	-19,00	6,00	-255,00	-5452,00	-4,00	8,00
31,00	9,00	-75,00	-49,00	-2,00	-17,00	738,00	-23,00	-128,00	119,00	-53,00	-10,00	-298,00	-5442,00	-17,00	30,00
38,00	38,00	-79,00	-70,00	1,00	-13,00	46,00	-7,00	-9,00	237,00	-51,00	17,00	-162,00	-5429,00	10,00	52,00
28,00	57,00	-79,00	-71,00	2,00	-13,00	11,00	-2,00	145,00	265,00	-28,00	40,00	58,00	-5415,00	-8,00	60,00
12,00	27,00	-60,00	-35,00	0,00	-12,00	-149,00	13,00	181,00	228,00	9,00	44,00	190,00	-5405,00	-2,00	7,00
2,00	5,00	-17,00	-3,00	0,00	-13,00	-121,00	32,00	82,00	236,00	33,00	73,00	306,00	-5393,00	3,00	-90,00
5,00	18,00	0,00	13,00	3,00	-8,00	-107,00	19,00	66,00	199,00	48,00	38,00	391,00	-5380,00	-17,00	-111,00
-4,00	-36,00	27,00	41,00	3,00	-8,00	-72,00	-9,00	97,00	204,00	46,00	18,00	352,00	-5370,00	-10,00	-242,00
-14,00	-93,00	34,00	95,00	-1,00	0,00	-124,00	-16,00	30,00	197,00	34,00	45,00	186,00	-5359,00	-5,00	-329,00
-29,00	-92,00	42,00	110,00	4,00	-1,00	-119,00	-3,00	-52,00	141,00	48,00	90,00	22,00	-5345,00	-24,00	-335,00
-36,00	-85,00	38,00	128,00	4,00	-8,00	-152,00	7,00	-40,00	128,00	18,00	47,00	-42,00	-5332,00	-28,00	-57,00
-30,00	-60,00	41,00	120,00	1,00	-6,00	-151,00	16,00	-69,00	121,00	-1,00	-11,00	-42,00	-5322,00	-15,00	296,00
-23,00	-32,00	54,00	87,00	4,00	-1,00	27,00	30,00	-48,00	115,00	-3,00	-54,00	-61,00	-5309,00	-19,00	393,00
-23,00	-15,00	63,00	26,00	-1,00	-3,00	-146,00	36,00	9,00	107,00	-15,00	-24,00	-36,00	-5298,00	-22,00	124,00
-18,00	22,00	67,00	-23,00	3,00	0,00	-85,00	55,00	31,00	85,00	11,00	24,00	19,00	-5284,00	-19,00	44,00
-17,00	55,00	62,00	-59,00	2,00	-1,00	-128,00	107,00	-4,00	94,00	22,00	37,00	72,00	-5274,00	-23,00	76,00
-6,00	59,00	54,00	-41,00	0,00	-2,00	274,00	86,00	-30,00	78,00	-5,00	34,00	90,00	-5262,00	-27,00	81,00
-14,00	38,00	41,00	-9,00	2,00	3,00	267,00	55,00	-43,00	9,00	31,00	31,00	-25,00	-5249,00	-23,00	76,00
-6,00	38,00	26,00	9,00	-1,00	5,00	10,00	-18,00	-13,00	-51,00	61,00	15,00	-130,00	-5237,00	-18,00	61,00
6,00	39,00	11,00	47,00	2,00	5,00	161,00	-83,00	-1,00	-58,00	77,00	0,00	-148,00	-5226,00	-19,00	4,00
-4,00	50,00	3,00	58,00	-2,00	3,00	0,00	-42,00	-16,00	-69,00	73,00	-11,00	-117,00	-5214,00	-21,00	-37,00
-9,00	11,00	0,00	40,00	4,00	4,00	-80,00	-41,00	-59,00	-134,00	65,00	-20,00	-158,00	-5205,00	-15,00	-78,00
0,00	35,00	0,00	36,00	0,00	9,00	-113,00	-56,00	-93,00	-209,00	83,00	-35,00	-119,00	-5193,00	-15,00	-114,00
23,00	28,00	-12,00	5,00	3,00	8,00	-29,00	-71,00	-72,00	-259,00	96,00	-20,00	31,00	-5183,00	-7,00	-3,00
41,00	9,00	6,00	-13,00	2,00	4,00	220,00	-72,00	-32,00	-252,00	86,00	-8,00	71,00	-5169,00	17,00	13,00
54,00	0,00	26,00	-22,00	4,00	4,00	89,00	-22,00	21,00	-222,00	17,00	-27,00	25,00	-5158,00	31,00	-155,00
30,00	-16,00	18,00	-39,00	0,00	11,00	13,00	-10,00	13,00	-161,00	-58,00	-16,00	12,00	-5146,00	29,00	-159,00
13,00	2,00	12,00	-47,00	0,00	6,00	-12,00	-13,00	2,00	-87,00	-101,00	19,00	-10,00	-5134,00	0,00	149,00
10,00	-12,00	26,00	-39,00	3,00	7,00	-21,00	40,00	39,00	-59,00	-79,00	38,00	11,00	-5125,00	-9,00	100,00
13,00	-29,00	11,00	-7,00	2,00	0,00	-17,00	22,00	42,00	-62,00	0,00	43,00	12,00	-5115,00	-23,00	-2,00
