MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 01/07/2013 17:56:38


[COMMENT]
10C(alternativa_i_d)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
3,00	-10,00	-25,00	-1,00	5,00	14,00	-111,00	10,00	17,00	43,00	-71,00	5,00	9,00	-7940,00	-27,00	124,00
2,00	-1,00	-10,00	29,00	-10,00	26,00	-174,00	-4,00	7,00	58,00	-68,00	-3,00	3,00	-7944,00	-2,00	75,00
0,00	7,00	-10,00	62,00	-9,00	20,00	-102,00	-44,00	-6,00	40,00	-74,00	-13,00	0,00	-7952,00	12,00	-8,00
0,00	7,00	-8,00	30,00	0,00	9,00	79,00	-99,00	-8,00	26,00	-49,00	-22,00	5,00	-7955,00	11,00	-1,00
-1,00	0,00	-8,00	11,00	17,00	-4,00	181,00	-141,00	-4,00	11,00	-77,00	-16,00	2,00	-7959,00	3,00	69,00
-1,00	-6,00	-6,00	36,00	4,00	-10,00	100,00	-138,00	-7,00	3,00	-91,00	-4,00	0,00	-7967,00	-8,00	60,00
-4,00	-6,00	0,00	21,00	-16,00	-10,00	-28,00	-92,00	-2,00	6,00	38,00	5,00	4,00	-7972,00	-16,00	11,00
-5,00	-20,00	10,00	-14,00	-18,00	-10,00	-166,00	-34,00	-2,00	4,00	103,00	2,00	0,00	-7975,00	-20,00	-33,00
-6,00	-31,00	7,00	-27,00	-11,00	-13,00	-251,00	20,00	11,00	0,00	16,00	-3,00	0,00	-7982,00	-20,00	-43,00
-11,00	-34,00	0,00	-36,00	5,00	-7,00	-190,00	49,00	23,00	-16,00	34,00	-1,00	9,00	-7987,00	-9,00	44,00
-8,00	-30,00	-3,00	-23,00	14,00	-10,00	-60,00	45,00	3,00	-31,00	83,00	0,00	7,00	-7992,00	-2,00	65,00
-1,00	-28,00	-8,00	-9,00	10,00	-13,00	18,00	43,00	-25,00	-23,00	59,00	6,00	7,00	-7995,00	-4,00	-49,00
-3,00	-26,00	-14,00	-7,00	7,00	-15,00	42,00	52,00	-17,00	-14,00	79,00	11,00	9,00	-7999,00	2,00	-86,00
-7,00	-23,00	-22,00	-7,00	14,00	-15,00	45,00	63,00	-9,00	-21,00	73,00	11,00	10,00	-8002,00	-8,00	-27,00
-3,00	-22,00	-21,00	-6,00	10,00	-18,00	41,00	56,00	-9,00	-21,00	-40,00	9,00	9,00	-8011,00	-13,00	26,00
3,00	-22,00	-11,00	-5,00	7,00	-16,00	39,00	30,00	-2,00	-13,00	-100,00	10,00	0,00	-8015,00	0,00	23,00
8,00	-25,00	-3,00	-6,00	12,00	-10,00	30,00	6,00	2,00	-18,00	-55,00	7,00	-10,00	-8020,00	-4,00	0,00
3,00	-27,00	-4,00	-6,00	13,00	-10,00	34,00	-14,00	5,00	-35,00	-32,00	3,00	-14,00	-8023,00	2,00	2,00
0,00	-35,00	-1,00	-5,00	25,00	-14,00	30,00	-9,00	7,00	-37,00	-38,00	-2,00	-9,00	-8028,00	7,00	0,00
-1,00	-25,00	-2,00	1,00	27,00	-13,00	23,00	15,00	5,00	-29,00	-15,00	-4,00	-7,00	-8032,00	1,00	20,00
-3,00	-19,00	0,00	9,00	-3,00	-2,00	41,00	48,00	6,00	-19,00	0,00	-1,00	-2,00	-8036,00	-3,00	110,00
0,00	-11,00	6,00	14,00	-25,00	16,00	39,00	67,00	4,00	11,00	3,00	13,00	3,00	-8040,00	-22,00	120,00
0,00	-2,00	4,00	18,00	-24,00	22,00	14,00	61,00	-2,00	44,00	-22,00	5,00	4,00	-8044,00	-41,00	23,00
-2,00	0,00	2,00	24,00	-16,00	16,00	-4,00	27,00	1,00	53,00	-48,00	-2,00	5,00	-8049,00	-43,00	-49,00
-4,00	3,00	2,00	11,00	-6,00	10,00	-10,00	1,00	16,00	71,00	19,00	4,00	13,00	-8052,00	-41,00	-76,00
-4,00	-1,00	0,00	4,00	2,00	6,00	-18,00	-2,00	5,00	62,00	73,00	-19,00	22,00	-8057,00	-23,00	-93,00
-2,00	-7,00	-1,00	6,00	-2,00	4,00	-18,00	0,00	-21,00	29,00	41,00	-36,00	16,00	-8061,00	-2,00	-116,00
0,00	-13,00	0,00	4,00	-3,00	3,00	-20,00	-7,00	-21,00	22,00	-3,00	-14,00	16,00	-8065,00	21,00	-62,00
-3,00	-14,00	0,00	7,00	0,00	0,00	-21,00	-18,00	-14,00	2,00	-45,00	8,00	16,00	-8068,00	43,00	86,00
-7,00	-18,00	6,00	2,00	9,00	-1,00	-16,00	-25,00	-8,00	-34,00	-31,00	13,00	7,00	-8070,00	32,00	45,00
-4,00	-13,00	23,00	3,00	22,00	-1,00	-6,00	-40,00	0,00	-52,00	-13,00	-1,00	1,00	-8075,00	0,00	-155,00
-3,00	-2,00	14,00	12,00	31,00	-2,00	-4,00	-55,00	11,00	-69,00	-32,00	-10,00	-7,00	-8076,00	-21,00	-96,00
-5,00	1,00	-10,00	21,00	38,00	-6,00	-20,00	-65,00	17,00	-55,00	9,00	7,00	-15,00	-8080,00	-17,00	149,00
-2,00	9,00	-28,00	30,00	38,00	-9,00	-36,00	-51,00	13,00	-19,00	41,00	19,00	-15,00	-8084,00	-4,00	176,00
-4,00	12,00	-31,00	36,00	36,00	-10,00	-39,00	27,00	16,00	33,00	-14,00	21,00	-14,00	-8089,00	-9,00	31,00
-7,00	21,00	-7,00	31,00	36,00	-9,00	-27,00	142,00	26,00	76,00	-49,00	0,00	-11,00	-8089,00	-18,00	30,00
-3,00	30,00	13,00	23,00	29,00	-11,00	-2,00	162,00	19,00	52,00	-27,00	-24,00	-2,00	-8091,00	-17,00	103,00
-1,00	32,00	9,00	19,00	1,00	-9,00	17,00	81,00	-3,00	17,00	29,00	3,00	6,00	-8095,00	-14,00	14,00
-2,00	22,00	8,00	14,00	-32,00	-6,00	17,00	7,00	-29,00	0,00	60,00	45,00	9,00	-8099,00	-10,00	-93,00
-6,00	18,00	5,00	19,00	-34,00	-3,00	24,00	-48,00	-39,00	-32,00	18,00	31,00	2,00	-8105,00	-1,00	-33,00
-2,00	5,00	-9,00	16,00	-30,00	0,00	44,00	-72,00	-14,00	-57,00	14,00	-8,00	-3,00	-8105,00	2,00	34,00
-3,00	-7,00	-16,00	3,00	-15,00	0,00	43,00	-52,00	-3,00	-54,00	54,00	-25,00	8,00	-8108,00	-7,00	-2,00
-1,00	-15,00	-14,00	19,00	-6,00	-10,00	13,00	-24,00	0,00	-28,00	45,00	-18,00	6,00	-8108,00	-9,00	-4,00
-1,00	-24,00	-13,00	59,00	-10,00	-25,00	-18,00	-14,00	8,00	-1,00	19,00	-18,00	2,00	-8112,00	-9,00	46,00
0,00	-29,00	-8,00	82,00	-4,00	-24,00	-59,00	-13,00	9,00	18,00	4,00	4,00	16,00	-8116,00	-14,00	12,00
2,00	-26,00	7,00	76,00	4,00	-18,00	-101,00	-9,00	5,00	25,00	-25,00	27,00	28,00	-8117,00	-10,00	-4,00
0,00	-27,00	15,00	82,00	0,00	-4,00	-122,00	0,00	-4,00	20,00	-44,00	26,00	23,00	-8117,00	-16,00	42,00
-6,00	-35,00	10,00	33,00	2,00	5,00	-131,00	6,00	-16,00	2,00	-35,00	12,00	18,00	-8121,00	-13,00	26,00
-1,00	-36,00	10,00	-56,00	-2,00	14,00	-203,00	18,00	-2,00	-41,00	-10,00	-1,00	14,00	-8123,00	-4,00	-20,00
7,00	-24,00	9,00	-37,00	0,00	11,00	-364,00	27,00	9,00	-70,00	8,00	-6,00	6,00	-8124,00	-4,00	14,00
8,00	-8,00	-1,00	48,00	-3,00	10,00	-286,00	20,00	13,00	-69,00	7,00	-15,00	-3,00	-8128,00	-6,00	68,00
2,00	0,00	-3,00	89,00	-10,00	17,00	57,00	9,00	18,00	-34,00	-6,00	-21,00	-3,00	-8128,00	0,00	65,00
5,00	2,00	0,00	52,00	-4,00	18,00	247,00	10,00	7,00	33,00	-25,00	-7,00	-3,00	-8128,00	0,00	11,00
1,00	14,00	2,00	-41,00	5,00	11,00	257,00	14,00	-11,00	60,00	-31,00	0,00	0,00	-8130,00	-8,00	-67,00
-15,00	38,00	7,00	-45,00	16,00	5,00	196,00	3,00	-26,00	54,00	-16,00	-4,00	2,00	-8133,00	-13,00	-160,00
-10,00	64,00	12,00	13,00	43,00	0,00	304,00	-20,00	-17,00	54,00	-14,00	-4,00	-6,00	-8132,00	-11,00	-197,00
-7,00	63,00	14,00	20,00	25,00	-10,00	270,00	-40,00	-8,00	62,00	-23,00	-14,00	-10,00	-8137,00	-14,00	-158,00
1,00	37,00	15,00	-10,00	0,00	-18,00	-1,00	-46,00	-1,00	35,00	-9,00	-18,00	-15,00	-8136,00	-12,00	-28,00
5,00	9,00	6,00	-23,00	5,00	-16,00	-18,00	-35,00	21,00	20,00	-3,00	-14,00	-14,00	-8138,00	-6,00	129,00
3,00	-9,00	-3,00	6,00	30,00	-11,00	60,00	18,00	23,00	29,00	18,00	0,00	-8,00	-8141,00	-8,00	143,00
8,00	-13,00	2,00	30,00	22,00	-19,00	69,00	83,00	0,00	-22,00	43,00	7,00	-7,00	-8140,00	-9,00	96,00
9,00	-18,00	5,00	9,00	4,00	-25,00	41,00	107,00	2,00	-85,00	43,00	-5,00	0,00	-8140,00	0,00	139,00
0,00	-13,00	10,00	-3,00	-45,00	-13,00	27,00	62,00	11,00	-75,00	48,00	-4,00	0,00	-8140,00	5,00	105,00
-3,00	-9,00	16,00	11,00	-98,00	5,00	23,00	-15,00	-1,00	-46,00	47,00	14,00	1,00	-8139,00	-8,00	-13,00
-3,00	-9,00	1,00	23,00	-86,00	10,00	36,00	-62,00	5,00	1,00	31,00	18,00	9,00	-8144,00	-15,00	-60,00
-8,00	-18,00	-2,00	28,00	-41,00	0,00	59,00	-59,00	17,00	42,00	10,00	16,00	13,00	-8145,00	-13,00	-50,00
-9,00	-37,00	22,00	26,00	10,00	-4,00	52,00	-42,00	13,00	42,00	-25,00	-4,00	11,00	-8146,00	-2,00	-45,00
-8,00	-49,00	22,00	23,00	50,00	-3,00	33,00	-29,00	17,00	55,00	-30,00	-28,00	13,00	-8144,00	-5,00	6,00
-10,00	-62,00	-2,00	19,00	33,00	0,00	-7,00	-21,00	5,00	42,00	-20,00	-4,00	17,00	-8146,00	-6,00	65,00
-10,00	-77,00	-7,00	17,00	24,00	12,00	-63,00	-13,00	-6,00	2,00	-18,00	42,00	16,00	-8145,00	-6,00	20,00
-8,00	-73,00	-9,00	20,00	82,00	17,00	-100,00	-1,00	-18,00	-39,00	-35,00	73,00	17,00	-8146,00	-1,00	-1,00
-3,00	-61,00	0,00	32,00	88,00	20,00	-182,00	0,00	-36,00	-87,00	-58,00	76,00	17,00	-8144,00	-4,00	55,00
-3,00	-42,00	-1,00	45,00	32,00	6,00	-244,00	-11,00	-29,00	-111,00	-57,00	44,00	13,00	-8145,00	-15,00	58,00
0,00	-21,00	-9,00	24,00	-34,00	-1,00	-251,00	-34,00	-27,00	-98,00	-12,00	23,00	9,00	-8144,00	-14,00	9,00
5,00	-4,00	-2,00	1,00	-54,00	-6,00	-369,00	-45,00	-27,00	-77,00	33,00	-16,00	5,00	-8146,00	-10,00	13,00
5,00	12,00	-6,00	13,00	-9,00	-10,00	-335,00	-29,00	-16,00	-78,00	45,00	-52,00	-6,00	-8146,00	-9,00	23,00
5,00	26,00	-15,00	32,00	2,00	-8,00	57,00	-15,00	-2,00	-61,00	13,00	-38,00	-7,00	-8144,00	-9,00	5,00
2,00	27,00	-13,00	28,00	2,00	2,00	383,00	1,00	4,00	46,00	-10,00	-52,00	-1,00	-8146,00	-13,00	-4,00
3,00	19,00	4,00	30,00	3,00	0,00	179,00	22,00	-5,00	175,00	-2,00	-84,00	-8,00	-8145,00	-13,00	-68,00
4,00	12,00	14,00	28,00	22,00	-11,00	-291,00	37,00	-3,00	185,00	17,00	-48,00	-6,00	-8146,00	-3,00	-103,00
2,00	4,00	3,00	37,00	47,00	-20,00	-361,00	33,00	25,00	140,00	-16,00	7,00	-2,00	-8144,00	-4,00	-97,00
-1,00	-2,00	-11,00	27,00	43,00	-15,00	-60,00	34,00	36,00	91,00	-25,00	20,00	-5,00	-8142,00	-16,00	-189,00
-1,00	11,00	-18,00	-4,00	37,00	2,00	239,00	24,00	41,00	-15,00	34,00	37,00	-7,00	-8140,00	-15,00	-107,00
-1,00	35,00	-24,00	-4,00	5,00	12,00	499,00	-37,00	57,00	-142,00	23,00	47,00	0,00	-8140,00	-4,00	178,00
-4,00	45,00	-25,00	23,00	-14,00	8,00	499,00	-97,00	44,00	-177,00	-30,00	16,00	4,00	-8139,00	1,00	221,00
-8,00	44,00	-10,00	50,00	-4,00	4,00	195,00	-73,00	39,00	-141,00	-27,00	-10,00	10,00	-8140,00	2,00	74,00
-9,00	32,00	5,00	75,00	32,00	-9,00	-15,00	19,00	7,00	-50,00	-12,00	0,00	4,00	-8141,00	2,00	-9,00
-4,00	17,00	11,00	100,00	36,00	-19,00	-59,00	91,00	-59,00	73,00	7,00	0,00	5,00	-8138,00	-3,00	-56,00
1,00	-8,00	17,00	86,00	5,00	-9,00	-38,00	80,00	-62,00	152,00	22,00	3,00	5,00	-8136,00	-15,00	-8,00
3,00	-46,00	23,00	26,00	-16,00	6,00	43,00	26,00	-38,00	154,00	17,00	21,00	1,00	-8133,00	-18,00	72,00
-6,00	-85,00	16,00	2,00	-28,00	16,00	112,00	-16,00	-49,00	133,00	19,00	14,00	5,00	-8133,00	-11,00	61,00
-13,00	-105,00	14,00	13,00	-31,00	17,00	77,00	-37,00	-29,00	88,00	15,00	0,00	4,00	-8132,00	-9,00	11,00
-14,00	-100,00	4,00	24,00	-17,00	6,00	13,00	-22,00	-2,00	14,00	-4,00	-2,00	0,00	-8128,00	-5,00	13,00
-11,00	-71,00	-13,00	30,00	-3,00	-6,00	-121,00	36,00	4,00	-50,00	1,00	-21,00	3,00	-8128,00	-6,00	52,00
-13,00	-20,00	-11,00	20,00	-5,00	-11,00	-213,00	45,00	25,00	-49,00	14,00	-41,00	0,00	-8129,00	-13,00	40,00
-13,00	20,00	-3,00	2,00	5,00	-9,00	-154,00	1,00	26,00	-29,00	2,00	-30,00	1,00	-8126,00	-7,00	18,00
-14,00	46,00	-3,00	16,00	13,00	-12,00	-183,00	-40,00	5,00	-51,00	-11,00	-13,00	1,00	-8125,00	-1,00	21,00
-10,00	61,00	4,00	30,00	10,00	-9,00	-243,00	-73,00	9,00	-85,00	-9,00	-23,00	5,00	-8120,00	-6,00	-7,00
-8,00	51,00	10,00	-1,00	9,00	-11,00	-174,00	-76,00	12,00	-107,00	-5,00	-24,00	13,00	-8117,00	-12,00	-45,00
-6,00	65,00	6,00	2,00	12,00	-14,00	-158,00	-50,00	-2,00	-121,00	-3,00	10,00	17,00	-8118,00	-20,00	-87,00
-4,00	79,00	1,00	48,00	9,00	-7,00	-99,00	-36,00	-1,00	-117,00	1,00	44,00	14,00	-8117,00	-21,00	-161,00
-1,00	82,00	-6,00	98,00	0,00	-2,00	94,00	-13,00	7,00	-77,00	-8,00	46,00	13,00	-8112,00	-14,00	-162,00
3,00	56,00	-6,00	185,00	-1,00	9,00	293,00	4,00	-1,00	-34,00	-19,00	30,00	6,00	-8110,00	-3,00	-51,00
10,00	14,00	-1,00	260,00	-3,00	13,00	239,00	9,00	-10,00	5,00	0,00	33,00	-3,00	-8109,00	0,00	50,00
10,00	-18,00	4,00	299,00	-16,00	6,00	113,00	12,00	-17,00	32,00	29,00	61,00	-15,00	-8106,00	6,00	92,00
3,00	-51,00	17,00	243,00	-28,00	7,00	94,00	19,00	-18,00	60,00	-3,00	53,00	-17,00	-8103,00	0,00	162,00
-5,00	-87,00	23,00	31,00	-24,00	6,00	126,00	39,00	-7,00	60,00	-45,00	4,00	-10,00	-8101,00	-2,00	184,00
-15,00	-115,00	20,00	-220,00	-16,00	2,00	160,00	59,00	-6,00	0,00	-6,00	-43,00	-3,00	-8098,00	-4,00	110,00
-21,00	-124,00	13,00	-347,00	-12,00	-1,00	154,00	73,00	-8,00	-39,00	24,00	-61,00	2,00	-8094,00	-11,00	78,00
-12,00	-117,00	10,00	-239,00	-16,00	4,00	99,00	86,00	-1,00	30,00	0,00	-39,00	9,00	-8087,00	-17,00	26,00
-8,00	-102,00	13,00	-76,00	-8,00	0,00	48,00	84,00	6,00	129,00	-2,00	-16,00	12,00	-8089,00	-24,00	-11,00
-2,00	-79,00	14,00	-46,00	-2,00	-2,00	6,00	88,00	16,00	165,00	8,00	7,00	5,00	-8084,00	-22,00	-14,00
-2,00	-52,00	9,00	-61,00	0,00	-6,00	-15,00	87,00	24,00	175,00	23,00	36,00	2,00	-8081,00	-8,00	-162,00
-3,00	-23,00	3,00	-23,00	-38,00	-6,00	14,00	12,00	13,00	146,00	20,00	29,00	6,00	-8078,00	0,00	-243,00
-4,00	10,00	4,00	-7,00	-99,00	-8,00	66,00	-76,00	-2,00	69,00	3,00	6,00	12,00	-8077,00	8,00	-141,00
0,00	39,00	9,00	-10,00	-82,00	-9,00	86,00	-98,00	4,00	-36,00	4,00	6,00	16,00	-8074,00	7,00	-118,00
2,00	52,00	15,00	-78,00	-7,00	-10,00	-5,00	-108,00	18,00	-115,00	2,00	6,00	17,00	-8068,00	-3,00	-6,00
5,00	51,00	12,00	-185,00	48,00	-17,00	-182,00	-110,00	15,00	-149,00	-1,00	7,00	10,00	-8065,00	-8,00	183,00
2,00	53,00	11,00	-176,00	94,00	-17,00	-287,00	-63,00	9,00	-141,00	-10,00	7,00	0,00	-8063,00	-8,00	197,00
2,00	64,00	12,00	-66,00	112,00	-9,00	-350,00	-36,00	-7,00	-118,00	-25,00	1,00	1,00	-8058,00	-4,00	157,00
6,00	71,00	9,00	-66,00	102,00	-4,00	-323,00	-34,00	-23,00	-96,00	-20,00	-11,00	-2,00	-8054,00	-1,00	113,00
10,00	52,00	11,00	-86,00	92,00	-1,00	-329,00	-16,00	-29,00	-79,00	-13,00	-50,00	-9,00	-8050,00	-11,00	34,00
8,00	40,00	15,00	-89,00	69,00	2,00	-193,00	-16,00	-34,00	-57,00	-23,00	-69,00	-10,00	-8047,00	-23,00	17,00
4,00	44,00	2,00	-45,00	10,00	4,00	183,00	-46,00	-15,00	-43,00	-35,00	-51,00	-8,00	-8042,00	-20,00	22,00
7,00	30,00	3,00	60,00	-25,00	4,00	335,00	-80,00	-2,00	-20,00	-35,00	-48,00	0,00	-8037,00	-10,00	-55,00
9,00	13,00	17,00	205,00	-27,00	-2,00	289,00	-100,00	-6,00	15,00	-21,00	-54,00	2,00	-8034,00	-13,00	-217,00
7,00	-6,00	27,00	268,00	-17,00	-2,00	169,00	-113,00	7,00	65,00	4,00	-86,00	-3,00	-8029,00	-10,00	-229,00
6,00	-13,00	19,00	310,00	-15,00	-1,00	85,00	-129,00	21,00	99,00	13,00	-78,00	0,00	-8025,00	0,00	-20,00
3,00	-22,00	-1,00	322,00	-9,00	-6,00	38,00	-71,00	16,00	110,00	10,00	-21,00	12,00	-8023,00	-2,00	120,00
1,00	-21,00	-14,00	190,00	-8,00	-10,00	-4,00	53,00	14,00	83,00	16,00	27,00	8,00	-8017,00	-5,00	89,00
-13,00	-37,00	-16,00	-42,00	4,00	-16,00	-17,00	112,00	9,00	47,00	17,00	68,00	2,00	-8014,00	7,00	30,00
-21,00	-67,00	-11,00	-134,00	17,00	-20,00	-13,00	82,00	-9,00	51,00	18,00	93,00	0,00	-8007,00	15,00	46,00
-9,00	-85,00	0,00	-66,00	19,00	-15,00	-13,00	21,00	-25,00	81,00	34,00	152,00	-5,00	-8001,00	0,00	57,00
-3,00	-81,00	7,00	-23,00	6,00	-13,00	11,00	-21,00	-16,00	73,00	36,00	204,00	-9,00	-7999,00	-25,00	-3,00
-9,00	-70,00	9,00	0,00	-36,00	-13,00	93,00	72,00	-3,00	24,00	5,00	123,00	0,00	-7993,00	-26,00	-1,00
-29,00	-56,00	6,00	95,00	-97,00	-18,00	162,00	190,00	-3,00	-19,00	-16,00	77,00	6,00	-7989,00	-4,00	6,00
-25,00	-44,00	0,00	135,00	-51,00	-15,00	160,00	224,00	17,00	-41,00	-3,00	38,00	13,00	-7986,00	-1,00	-11,00
-18,00	-28,00	-11,00	51,00	50,00	-3,00	82,00	188,00	32,00	-63,00	-1,00	-104,00	17,00	-7978,00	-6,00	-4,00
-10,00	-16,00	-21,00	12,00	96,00	12,00	-32,00	76,00	26,00	-92,00	-5,00	-108,00	12,00	-7973,00	-1,00	-28,00
0,00	9,00	-25,00	88,00	65,00	16,00	-85,00	-49,00	4,00	-106,00	10,00	44,00	16,00	-7969,00	-1,00	16,00
-8,00	28,00	-20,00	130,00	12,00	14,00	-91,00	-114,00	-16,00	-118,00	27,00	133,00	18,00	-7960,00	-9,00	67,00
-20,00	49,00	-18,00	116,00	-2,00	10,00	-92,00	-118,00	-22,00	-70,00	26,00	119,00	13,00	-7958,00	-20,00	18,00
-12,00	56,00	-16,00	81,00	26,00	10,00	-73,00	-137,00	-22,00	-21,00	0,00	84,00	11,00	-7952,00	-21,00	0,00
-2,00	48,00	0,00	-169,00	29,00	5,00	-172,00	-160,00	-22,00	2,00	-22,00	-72,00	11,00	-7945,00	-25,00	20,00
-4,00	34,00	13,00	-278,00	-19,00	3,00	-292,00	-151,00	-10,00	40,00	-24,00	-379,00	14,00	-7940,00	-15,00	9,00
-15,00	29,00	18,00	-80,00	-34,00	0,00	-146,00	-100,00	4,00	57,00	-20,00	-398,00	5,00	-7937,00	0,00	-17,00
-22,00	14,00	16,00	22,00	-21,00	-2,00	-90,00	-13,00	9,00	36,00	-17,00	-101,00	-1,00	-7931,00	-5,00	-54,00
-11,00	-6,00	13,00	24,00	-12,00	-8,00	-76,00	71,00	6,00	13,00	-4,00	106,00	-14,00	-7925,00	0,00	-68,00
2,00	-23,00	14,00	-18,00	-4,00	-12,00	109,00	80,00	17,00	17,00	4,00	189,00	-17,00	-7918,00	7,00	-32,00
1,00	-36,00	11,00	-79,00	-1,00	-15,00	36,00	20,00	20,00	48,00	-18,00	142,00	-27,00	-7914,00	4,00	30,00
0,00	-45,00	13,00	-148,00	12,00	-21,00	-75,00	9,00	6,00	40,00	-42,00	16,00	-23,00	-7907,00	-2,00	45,00
1,00	-38,00	23,00	-146,00	19,00	-21,00	14,00	87,00	-5,00	22,00	-38,00	-64,00	-14,00	-7898,00	-15,00	32,00
1,00	-21,00	17,00	-14,00	11,00	-17,00	95,00	129,00	-14,00	16,00	-55,00	-153,00	-16,00	-7894,00	-14,00	37,00
0,00	-15,00	12,00	133,00	12,00	-6,00	64,00	142,00	-3,00	-27,00	-15,00	-202,00	-4,00	-7887,00	-2,00	46,00
3,00	-10,00	17,00	156,00	9,00	3,00	61,00	229,00	21,00	-83,00	51,00	-144,00	4,00	-7882,00	2,00	36,00
4,00	-4,00	17,00	34,00	11,00	6,00	85,00	226,00	17,00	-125,00	34,00	-62,00	2,00	-7875,00	3,00	-91,00
1,00	-10,00	17,00	-14,00	14,00	0,00	109,00	68,00	-10,00	-150,00	43,00	3,00	7,00	-7870,00	-8,00	-160,00
0,00	-17,00	17,00	11,00	17,00	-1,00	88,00	-94,00	-28,00	-156,00	44,00	66,00	20,00	-7862,00	-16,00	32,00
-9,00	-20,00	19,00	59,00	17,00	-6,00	45,00	-170,00	-18,00	-96,00	9,00	130,00	21,00	-7859,00	-13,00	155,00
-18,00	-16,00	31,00	94,00	3,00	0,00	11,00	-160,00	-10,00	22,00	33,00	232,00	25,00	-7850,00	-5,00	99,00
-28,00	-4,00	22,00	75,00	-12,00	4,00	-3,00	-130,00	-18,00	90,00	48,00	299,00	26,00	-7844,00	-5,00	71,00
-25,00	6,00	3,00	45,00	-21,00	8,00	-3,00	-106,00	-14,00	148,00	29,00	285,00	29,00	-7835,00	-9,00	22,00
-21,00	7,00	-12,00	63,00	-29,00	13,00	19,00	-73,00	7,00	261,00	11,00	385,00	21,00	-7831,00	-13,00	-44,00
-18,00	-10,00	-11,00	80,00	-32,00	17,00	37,00	-28,00	22,00	363,00	-7,00	395,00	1,00	-7823,00	-9,00	-101,00
-18,00	-10,00	8,00	40,00	-30,00	9,00	38,00	15,00	32,00	370,00	-22,00	168,00	-5,00	-7815,00	-6,00	-142,00
-14,00	-7,00	11,00	45,00	-25,00	3,00	16,00	24,00	43,00	257,00	-29,00	28,00	-7,00	-7810,00	-5,00	-68,00
-14,00	-17,00	4,00	91,00	-16,00	0,00	-20,00	2,00	29,00	42,00	0,00	-378,00	-11,00	-7803,00	-2,00	4,00
0,00	-23,00	2,00	88,00	-8,00	-3,00	-58,00	-20,00	3,00	-164,00	2,00	-962,00	-12,00	-7794,00	-2,00	30,00
4,00	-8,00	-11,00	37,00	-5,00	-6,00	-61,00	-18,00	-21,00	-319,00	-30,00	-880,00	-7,00	-7788,00	-8,00	61,00
-3,00	-2,00	-12,00	20,00	0,00	-3,00	-14,00	-8,00	-39,00	-407,00	-20,00	-463,00	-2,00	-7780,00	-14,00	47,00
-9,00	-2,00	-4,00	69,00	7,00	3,00	45,00	-13,00	-30,00	-380,00	-31,00	-105,00	0,00	-7771,00	-10,00	91,00
-13,00	9,00	-3,00	99,00	10,00	0,00	65,00	-16,00	12,00	-227,00	-45,00	175,00	-3,00	-7763,00	-9,00	88,00
-20,00	14,00	-10,00	50,00	4,00	-4,00	38,00	-19,00	20,00	-56,00	-40,00	294,00	2,00	-7759,00	-12,00	-8,00
-14,00	4,00	-25,00	-29,00	2,00	-3,00	-4,00	-46,00	-5,00	51,00	-34,00	617,00	3,00	-7752,00	-13,00	27,00
2,00	0,00	-20,00	-44,00	-2,00	-2,00	-30,00	-88,00	-17,00	66,00	5,00	706,00	6,00	-7744,00	-9,00	19,00
7,00	0,00	9,00	48,00	-4,00	-4,00	-119,00	-139,00	-22,00	24,00	13,00	273,00	3,00	-7737,00	-4,00	-19,00
-4,00	-10,00	32,00	135,00	2,00	-6,00	-238,00	-202,00	-22,00	11,00	-9,00	26,00	9,00	-7726,00	-5,00	44,00
-8,00	-18,00	38,00	158,00	-8,00	-6,00	-230,00	-223,00	-7,00	9,00	-1,00	-100,00	9,00	-7718,00	-5,00	46,00
-7,00	-20,00	23,00	162,00	-10,00	0,00	-52,00	-140,00	-7,00	14,00	18,00	-161,00	10,00	-7712,00	0,00	26,00
-18,00	-23,00	9,00	131,00	13,00	8,00	207,00	13,00	-25,00	64,00	35,00	-40,00	9,00	-7703,00	2,00	0,00
-21,00	-14,00	0,00	60,00	23,00	7,00	272,00	188,00	-31,00	37,00	30,00	-141,00	12,00	-7695,00	0,00	-3,00
0,00	-5,00	-14,00	83,00	30,00	4,00	69,00	299,00	-2,00	-43,00	3,00	-197,00	4,00	-7688,00	5,00	9,00
-6,00	-6,00	-18,00	104,00	46,00	-3,00	-71,00	324,00	19,00	-110,00	-2,00	29,00	0,00	-7679,00	2,00	-50,00
-20,00	-23,00	-8,00	74,00	45,00	-1,00	-34,00	216,00	25,00	-132,00	11,00	122,00	-2,00	-7672,00	-8,00	-86,00
-9,00	-30,00	16,00	55,00	27,00	-1,00	-6,00	52,00	24,00	3,00	14,00	-65,00	-3,00	-7664,00	-13,00	-256,00
0,00	-34,00	45,00	64,00	30,00	-8,00	-4,00	-34,00	25,00	261,00	14,00	-317,00	-8,00	-7656,00	-23,00	-345,00
